[Input ID],Gene_desc,unique,logRatio_1,logRatio_2,logRatio_3,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,logratio_mean
Tb927.10.3030,proteasome regulatory non-ATPase subunit 11,9,0.1048733767260183,0.15432396466047715,0.01820685665331186,1.8399052181895765,7.05545478494124,0,0.0,Tb927.10.3030;Tb927.10.2980,proteasome regulatory non-ATPase subunit 11; proteasome regulatory non-ATPase subunit 11,0.09246806601326911
Tb927.5.3800,"glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase, putative",80,0.02658762234808418,0.1335635257411058,0.11236652307256315,2.509619137576773,8.07232343829304,0,0.0,Tb927.5.3800,"glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase, putative",0.09083922372058438
Tb927.7.1050,"40S ribosomal protein S16, putative",5,0.10043947928031165,0.06708796480114695,0.10299399332332565,1.6631541805115855,7.121855182166855,0,0.0,Tb927.7.1050;Tb927.7.1040,"40S ribosomal protein S16, putative; 40S ribosomal protein S16, putative",0.09017381246826141
Tb927.7.5180,"60S ribosomal protein L23a, putative",6,0.10889240163240911,0.07477942649661334,0.07765318565016138,1.6565294062334983,6.92097854492198,0,0.0,Tb927.7.5180;Tb927.7.5170,"60S ribosomal protein L23a, putative; 60S ribosomal protein L25",0.08710833792639461
Tb927.6.1090,proteasome regulatory ATPase subunit 3,15,0.06887714085030783,-0.029043299693907787,0.22132030675705128,1.9229329565552116,7.169968173996892,1,0.0,Tb927.6.1090,proteasome regulatory ATPase subunit 3,0.0870513826378171
Tb927.4.1800,"ribosomal protein L3, mitochondrial, putative",19,-0.010541236725323368,0.13251103979919546,0.13907651504611174,1.7660110876740418,7.437036719113488,0,0.0,Tb927.4.1800;Tb927.4.1790,"ribosomal protein L3, mitochondrial, putative; ribosomal protein L3, putative",0.08701543937332794
Tb927.11.6300,"40S ribosomal protein S5, putative",6,0.09545188108566052,0.015069321717648201,0.14639454906050522,1.3971401707485773,7.204499824171151,0,0.0,Tb927.11.6300,"40S ribosomal protein S5, putative",0.08563858395460465
Tb927.10.3520,protease regulatory ATPase subunit 4,13,0.17963843493813236,0.0504668703506619,0.020911065581689963,1.7440111871907154,7.108531198857869,0,0.0,Tb927.10.3520,protease regulatory ATPase subunit 4,0.08367212362349474
Tb927.11.9510,"nucleic acid binding protein, putative",4,0.06239806379847849,0.46414545669118584,-0.28043977721727575,0.959098658147417,6.082641778157131,0,0.0,Tb927.11.9510,"nucleic acid binding protein, putative",0.0820345810907962
Tb927.9.14370,"60S ribosomal protein L26, putative",3,0.08678376614206665,0.1079556300873933,0.05102400302446689,0.9231403560252007,6.667013766583133,0,0.0,Tb927.9.14370;Tb927.8.6180,"60S ribosomal protein L26, putative; 60S ribosomal protein L26, putative",0.08192113308464229
Tb927.11.11330,heat shock protein 70,38,0.07313470463021537,0.039419183133397186,0.1284253890288373,2.509619137576773,8.722724391127391,0,0.0,Tb927.11.11330;Tb11.v5.1035;Tb11.v5.1034,"heat shock protein 70; heat shock protein 70 (hsp70), putative; heat shock protein 70 (hsp70), putative",0.08032642559748328
Tb927.10.7340,"40S ribosomal protein S24E, putative",4,0.04236417524800773,0.041943829970167254,0.14717642698094646,1.4750898033890065,6.67044068509414,0,0.0,Tb927.10.7340;Tb927.10.7330,"40S ribosomal protein S24E, putative; 40S ribosomal protein S24E, putative",0.07716147739970715
Tb927.9.12880,"STE20-like serine/threonine-protein kinase 2, putative",10,0.22638521727038605,0.06308871201928423,-0.0668957471487588,1.4518631592206126,6.332317244540979,0,0.0,Tb927.9.12880,"STE20-like serine/threonine-protein kinase 2, putative",0.07419272738030384
Tb927.10.14930,Zinc finger CCCH domain-containing protein 39,17,0.059908989018685105,0.09085343045111348,0.06653700239579126,2.2427898094786767,8.551120492357715,0,0.0,Tb927.10.14930,Zinc finger CCCH domain-containing protein 39,0.07243314062186328
Tb927.4.1860,"ribosomal protein S19, putative",8,0.028852005847493426,0.08664791275518828,0.10151561549124423,1.2771047272838552,7.305329869187608,0,0.0,Tb927.4.1860,"ribosomal protein S19, putative",0.07233851136464198
Tb927.8.6160,"40S ribosomal protein S8, putative",7,0.0326651122818301,0.15419432499278973,0.028993411879548688,2.023499381548012,7.195429142457063,0,0.0,Tb927.8.6160;Tb927.8.6150,"40S ribosomal protein S8, putative; 40S ribosomal protein S8, putative",0.07195094971805617
Tb927.9.7620,"60S ribosomal protein L11, putative",5,0.03337013846059218,0.07519031415521925,0.1056780778945369,1.654888547524308,6.857621929618857,0,0.0,Tb927.9.7620;Tb927.9.7590,"60S ribosomal protein L11, putative; 60S ribosomal protein L11, putative",0.07141284350344944
Tb927.7.710,"heat shock 70 kDa protein, putative",20,0.07121348960526455,0.0012978415956467913,0.1397314222437436,2.1203435624380247,7.2617623176096195,0,0.0,Tb927.7.710,"heat shock 70 kDa protein, putative",0.07074758448155165
Tb927.8.2540,"3-ketoacyl-CoA thiolase, putative",18,0.08936255282773453,-0.003452168133872078,0.11436702495200024,2.0994043723455422,7.779105648790101,0,0.0,Tb927.8.2540,"3-ketoacyl-CoA thiolase, putative",0.06675913654862091
Tb927.7.2500,proteasome regulatory ATPase subunit 1,14,-0.1415096741965972,0.24049751707326048,0.09868904409132834,1.6048845576636235,6.996108712160617,0,0.0,Tb927.7.2500,proteasome regulatory ATPase subunit 1,0.0658922956559972
Tb927.6.1500,alkyl-dihydroxyacetone phosphate synthase,10,0.06488285158485439,0.05616730630042659,0.07587486697512764,1.5305070545371444,6.522665888830114,0,0.0,Tb927.6.1500,alkyl-dihydroxyacetone phosphate synthase,0.06564167495346955
Tb927.10.10140,"paraflagellar rod component, putative",11,0.10339692449223131,0.04236417524800773,0.04739878887541106,1.9454094934272719,7.127720152892319,0,0.0,Tb927.10.10140,"paraflagellar rod component, putative",0.06438662953855002
Tb927.2.5760,Flagellar Member 8,10,0.02786177535450958,0.07313470463021537,0.09004041547277068,1.4788405484818015,6.366945663852573,0,0.0,Tb927.2.5760,Flagellar Member 8,0.06367896515249855
Tb927.6.1990,"hypothetical protein, conserved",6,-0.015286708956737937,0.2821432287814984,-0.07803056467758117,1.083860800866573,6.348694190265541,0,0.0,Tb927.6.1990,"hypothetical protein, conserved",0.06294198504905975
Tb927.10.2440,Metacaspase-4,9,0.14938944935894988,0.02772025835592744,0.010063683344697797,1.7307984201425868,7.55845655864088,0,0.0,Tb927.10.2440,Metacaspase-4,0.06239113035319171
Tb927.10.11390,"60S ribosomal protein L6, putative",8,0.08963373610689557,0.09626185305840348,0.0001442622910945383,1.8632752635965546,7.146871903085739,0,0.0,Tb927.10.11390,"60S ribosomal protein L6, putative",0.062013283818797865
Tb927.9.8880,actin B,26,0.05769286716834593,0.049073096654305606,0.07587486697512764,2.509619137576773,8.687930074726356,0,0.0,Tb927.9.8880;Tb927.9.8850,actin B; actin A,0.06088027693259306
Tb927.6.2640,"importin alpha subunit, putative",7,0.03576465360097467,0.2792929906975841,-0.13403369009656646,1.576491081109501,6.712860064664458,0,0.0,Tb927.6.2640,"importin alpha subunit, putative",0.060341318067330785
Tb927.3.3790,"hypothetical protein, conserved",11,0.23499174124880237,-0.07117869799117404,0.010779838753242763,1.443810401121398,6.849628218082561,0,0.0,Tb927.3.3790;Tb927.3.3770;Tb11.v5.0741,"hypothetical protein, conserved; paraflagellar rod component, putative; hypothetical protein, conserved",0.05819762733695703
Tb927.10.8940,"flagellum targeting protein kharon1, putative",18,0.10030490579568548,0.01735184178777496,0.05255500943410528,2.2982415784964862,7.925528668940169,0,0.0,Tb927.10.8940,"flagellum targeting protein kharon1, putative",0.056737252339188575
Tb927.11.8880,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative",8,0.05963215988209959,0.1046050432293108,0.00417776078910997,1.8868233688438674,6.719521870600759,0,0.0,Tb927.11.8880,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative",0.056138321300173454
Tb927.9.9820,"glyceraldehyde-3-phosphate dehydrogenase, putative",9,0.02701246506258167,0.08773438181972541,0.05088474002509346,1.5845912707958718,6.89701094579323,0,0.0,Tb927.9.9820,"glyceraldehyde-3-phosphate dehydrogenase, putative",0.05521052896913351
Tb927.9.9060,"Lsm12 protein, putative",4,0.14808808264533596,-0.1666645908625292,0.17951105027151046,1.3653194758962168,6.450633950597005,0,0.0,Tb927.9.9060,"Lsm12 protein, putative",0.053644847351439075
Tb927.3.5050,60S ribosomal protein L4,23,0.06419306192749237,0.024035935455509406,0.06653700239579126,2.077985291029502,7.773303627275097,0,0.0,Tb927.3.5050,60S ribosomal protein L4,0.05158866659293101
Tb927.10.10970,"heat shock protein, putative",20,0.18256518222108284,0.1426094872986651,-0.17432832756069877,2.046143840749226,7.28438560999577,0,0.0,Tb927.10.10970;Tb927.10.10960;Tb927.10.10950;Tb927.10.10940;Tb927.10.10920;Tb927.10.10910;Tb927.10.10900;Tb927.10.10890;Tb11.v5.0543;Tb927.10.10980;Tb927.10.10930,"heat shock protein, putative; heat shock protein, putative; heat shock protein, putative; heat shock protein, putative; heat shock protein, putative; heat shock protein, putative; heat shock protein, putative; heat shock protein, putative; Heat shock protein 83, putative; heat shock protein 90, putative; heat shock protein, putative",0.05028211398634972
Tb927.11.15140,"bilobe region protein, putative",8,0.32964029003823003,-0.25726938876755107,0.07628544280891579,1.1734485147443146,6.579840736868443,0,0.0,Tb927.11.15140,"bilobe region protein, putative",0.04955211469319826
Tb927.10.14180,protein transport protein SEC13,9,0.041523362184350425,0.03717133764464353,0.06502076994841134,1.856668483611535,7.067925949681522,0,0.0,Tb927.10.14180,protein transport protein SEC13,0.04790515659246843
Tb927.6.990,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like",1,-0.13828278949270684,0.27512627356835534,0.006621180122379962,1.5898937758250327,7.0448140475286385,1,1.0,Tb927.6.990;Tb927.6.1060;Tb927.6.1050;Tb927.6.1000;Tb927.6.980;Tb927.6.970;Tb927.6.960;Tb927.6.1020;Tb927.6.1010,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like; cysteine peptidase, Clan CA, family C1, Cathepsin L-like",0.04782155473267616
Tb927.8.3750,"nucleolar protein 56, putative",15,0.004465436770300531,0.12485746725576015,0.010779838753242763,1.9728135694324656,7.2503223970760065,0,0.0,Tb927.8.3750,"nucleolar protein 56, putative",0.04670091425976781
Tb927.1.1500,"conserved protein, unknown function",10,0.07231164002242634,0.2586998155699026,-0.20204075854640807,1.4971923582535036,6.282939165754773,0,0.0,Tb927.1.1500,"conserved protein, unknown function",0.0429902323486403
Tb927.11.14130,"ribosomal protein L18, putative",10,-0.015257547990949555,0.039138393906958314,0.10218779322361488,1.7227737296909198,7.349840676285945,0,0.0,Tb927.11.14130;Tb927.10.3840,"ribosomal protein L18, putative; 60S ribosomal protein L18a, putative",0.042022879713207874
Tb927.9.15070,"hypothetical protein, conserved",16,-0.12037264318760192,0.1686420355588392,0.07778988864366763,1.7899823897524434,6.912790466645709,0,0.0,Tb927.9.15070,"hypothetical protein, conserved",0.04201976033830163
Tb927.10.8230,protein disulfide isomerase 2,17,0.048794180260804905,0.0422240737629849,0.03393391144193176,1.968707042718816,8.215928229339918,1,0.0,Tb927.10.8230;Tb11.v5.0668,protein disulfide isomerase 2; protein disulfide isomerase,0.04165072182190718
Tb927.9.11410,"60S ribosomal protein L23, putative",6,0.09612688930500614,0.054640130538345405,-0.0277631993701758,1.1800685009012182,6.845656059983544,1,0.0,Tb927.9.11410;Tb927.9.11380,"60S ribosomal protein L23, putative; 60S ribosomal protein L23, putative",0.04100127349105859
Tb927.10.3940,"40S ribosomal protein S3A, putative",16,-0.026675271619669736,0.04711954856855063,0.10232219119668602,1.8793023641093207,7.4146057124645495,0,0.0,Tb927.10.3940;Tb11.v5.0501;Tb927.10.3930,"40S ribosomal protein S3A, putative; 40S ribosomal protein S3A, putative; 40S ribosomal protein S3A, putative",0.040922156048522305
Tb927.5.1110,"60S ribosomal protein L8, putative",8,0.06653700239579126,0.022048165180173156,0.02998286621571431,1.19506899646859,7.310162065204453,0,0.0,Tb927.5.1110;Tb927.11.16280,"60S ribosomal protein L8, putative; 60S ribosomal protein L8, putative",0.03952267793055957
Tb927.11.5300,"Kinesin-13 3, putative",10,0.038014690186715924,0.03562390973072122,0.04474382122439775,1.6896107176386388,6.764587060062891,0,0.0,Tb927.11.5300,"Kinesin-13 3, putative",0.0394608070472783
Tb927.10.1100,"60S ribosomal protein L9, putative",7,-0.23946393095366847,0.18878069779214163,0.1677432801089365,1.6522656855382767,7.220552619866346,0,0.0,Tb927.10.1100;Tb927.6.4690,"60S ribosomal protein L9, putative; 60S ribosomal protein L9, putative",0.03902001564913655
Tb927.11.15900,"60S ribosomal protein L27, putative",7,0.05088474002509346,0.08338358771008282,-0.019243480768983644,1.2933625547114456,7.38608855513805,0,0.0,Tb927.11.15900;Tb927.11.15880,"60S ribosomal protein L27, putative; 60S ribosomal protein L27, putative",0.038341615655397544
Tb927.9.5320,"nucleolar RNA binding protein, putative",12,-0.1436118231859094,0.09423606984576555,0.1644001350244117,2.0874264570362855,7.286950215787549,0,0.0,Tb927.9.5320,"nucleolar RNA binding protein, putative",0.03834146056142262
Tb927.3.3320,"60S ribosomal protein L13, putative",10,0.011638756246893662,0.05575096411845322,0.042784398089239506,1.6977087205918364,7.638329487070778,0,0.0,Tb927.3.3320;Tb927.3.3310,"60S ribosomal protein L13, putative; 60S ribosomal protein L13, putative",0.03672470615152879
Tb927.11.9530,14-3-3 protein 1,8,0.26435627052581034,-0.17390511140233303,0.01321211142685117,1.5586005833425685,6.628174284448325,0,0.0,Tb927.11.9530,14-3-3 protein 1,0.03455442351677616
Tb927.4.4040,"hypothetical protein, conserved",7,0.00647756407120479,0.09815002109201154,-0.003134049914049465,1.5167732783015861,6.498668871219551,0,0.0,Tb927.4.4040,"hypothetical protein, conserved",0.033831178416388955
Tb927.11.3740,proteasome regulatory ATPase subunit 2,14,0.03534238079219708,0.06377902977057126,-0.0043490606979545935,1.8167118069877026,7.203984244420126,0,0.0,Tb927.11.3740,proteasome regulatory ATPase subunit 2,0.031590783288271244
Tb927.10.4310,"prohibitin 2, putative",16,0.05422334733715443,-0.00036071885195767476,0.040541793862846835,1.7351276261776738,7.509551968595415,0,1.0,Tb927.10.4310;Tb10.v4.0045,"prohibitin 2, putative; prohibitin, putative",0.031468140782681196
Tb927.6.2690,"ubiquitin carboxyl-terminal hydrolase, putative",7,0.0014419741739063218,0.11049688191740205,-0.02170184741012193,1.5367856302506993,6.3272362927470995,0,0.0,Tb927.6.2690,"ubiquitin carboxyl-terminal hydrolase, putative",0.03007900289372881
Tb927.11.5030,"hypothetical protein, conserved",4,-0.2358577017889147,0.019915367707685924,0.30170469621916013,1.2007410902351259,6.281169773409736,0,0.0,Tb927.11.5030,"hypothetical protein, conserved",0.028587454045977123
Tb927.9.8420,QM-like protein,15,0.04614178164472063,-0.03591933178520837,0.07272323102162045,1.783903579272735,7.365450544097575,0,0.0,Tb927.9.8420;Tb927.9.8070,QM-like protein; QM-like protein,0.027648560293710905
Tb927.2.2120,"Serine/threonine-protein kinase NEK22, putative",7,-0.03396828550347592,-0.29062112874614837,0.4072983601037884,1.3457852819592133,6.239149264858293,0,0.0,Tb927.2.2120,"Serine/threonine-protein kinase NEK22, putative",0.027569648618054703
Tb927.3.2280,"vacuolar sorting protein 33 , putative",7,0.07409435357387338,0.14469902515413874,-0.1376160583520307,1.5322318925738088,6.494321598243498,0,0.0,Tb927.3.2280,"vacuolar sorting protein 33 , putative",0.027059106791993814
Tb927.5.1610,"60S ribosomal protein L13a, putative",8,-0.021467536688861834,0.0398402645317911,0.06184530707106949,1.520535933136838,7.485267024680352,0,0.0,Tb927.5.1610;Tb927.4.3550,"60S ribosomal protein L13a, putative; 60S ribosomal protein L13a, putative",0.02673934497133292
Tb927.3.2310,PACRGA,9,0.07491640205246167,0.011924948479708557,-0.010730174831295463,1.4959326701230438,6.604280066452104,0,0.0,Tb927.3.2310,PACRGA,0.025370391900291587
Tb927.8.3100,"coronin, putative",8,0.0958569239148305,-0.016906067402210363,-0.0033509410912832614,1.738225448142505,7.050070264367438,0,0.0,Tb927.8.3100,"coronin, putative",0.025199971807112295
Tb927.6.720,"40S ribosomal protein L14, putative",6,0.08338358771008282,0.02644598030380087,-0.03559397411920396,1.3623316518700255,7.243162115101051,0,0.0,Tb927.6.720;Tb927.11.11230,"40S ribosomal protein L14, putative; 60S ribosomal protein L14, putative",0.024745197964893245
Tb927.11.5650,"replication factor C, subunit 1, putative",6,0.1609201881811029,-0.07495763342321378,-0.011951602516806414,1.4523691959603435,6.22806655265797,0,0.0,Tb927.11.5650,"replication factor C, subunit 1, putative",0.02467031741369424
Tb927.4.2450,"thioredoxin, putative",12,-0.03452967993939794,-0.018074300709338013,0.1194225826478845,1.8836330489656992,7.272514589650952,1,1.0,Tb927.4.2450,"thioredoxin, putative",0.022272867333049517
Tb927.2.2440,proteasome regulatory non-ATPase subunit 6,17,0.070389327891398,0.058939854556232955,-0.06289670497232562,1.9420378321943694,7.36157675079015,0,0.0,Tb927.2.2440,proteasome regulatory non-ATPase subunit 6,0.02214415915843511
Tb927.9.13990,"RNA-binding protein, putative",14,-0.08975855193938445,0.11503324294624008,0.040261223064434574,1.9496192926325855,7.596013980093284,0,0.0,Tb927.9.13990,"RNA-binding protein, putative",0.021845304690430067
Tb927.11.550,hypothetical protein SCD6.10,10,-0.036703449419502675,0.051859298835249854,0.0497701518163845,2.100163688966044,7.383114905342069,0,0.0,Tb927.11.550,hypothetical protein SCD6.10,0.02164200041071056
Tb927.9.12240,"60S ribosomal subunit protein L31, putative",6,0.058939854556232955,-0.04726387722881241,0.05283319976294459,1.2512974636775696,6.864813557920583,0,0.0,Tb927.9.12240;Tb927.9.12200,"60S ribosomal subunit protein L31, putative; 60S ribosomal subunit protein L31, putative",0.021503059030121712
Tb927.9.15360,"40S ribosomal protein S6, putative",5,-0.029720593671493534,0.022048165180173156,0.07162539397376963,1.1885066338181143,6.78266607861464,0,0.0,Tb927.9.15360,"40S ribosomal protein S6, putative",0.021317655160816417
Tb927.10.540,"ATP-dependent RNA helicase SUB2, putative",14,-0.033244704465215213,-0.03617079479248497,0.13040376165803888,1.8315562527515632,7.336199479466631,0,0.0,Tb927.10.540;Tb11.v5.0414,"ATP-dependent RNA helicase SUB2, putative; ATP-dependent DEAD/H RNA helicase, putative",0.020329420800112897
Tb927.3.5500,"DNA-directed RNA polymerase II subunit 3, putative",20,-0.01727103870140411,0.039419183133397186,0.038717107572853585,1.8506094809213491,7.457594289496136,0,0.0,Tb927.3.5500,"DNA-directed RNA polymerase II subunit 3, putative",0.020288417334948888
Tb927.9.12170,"leucine-rich repeat protein (LRRP), putative",5,0.00417776078910997,0.07395729994332441,-0.020720925134881264,1.2036582994562466,6.2309085193207645,0,0.0,Tb927.9.12170,"leucine-rich repeat protein (LRRP), putative",0.019138045199184373
Tb927.11.11690,"Vacuolar proton pump subunit B, putative",5,0.3163774819197303,-0.17501224680008712,-0.08517527911525098,1.0766768457056428,6.234997879686031,0,0.0,Tb927.11.11690,"Vacuolar proton pump subunit B, putative",0.018729985334797403
Tb927.9.3760,Nucleoporin GLE2,15,0.0553345017510994,-0.008972552999339467,0.0038900274333718426,2.049528122277718,7.185485491734469,0,0.0,Tb927.9.3760,Nucleoporin GLE2,0.01675065872837726
Tb927.8.810,"radial spoke protein RSP9, putative",11,0.08732705179747538,-0.037103069487859464,-0.0008081355219691685,1.553263897869797,7.013553430541676,0,0.0,Tb927.8.810,"radial spoke protein RSP9, putative",0.016471948929215583
Tb927.1.1380,"serine/threonine protein phosphatase 2A regulatory subunit, putative",8,0.038295698181544525,0.00963381939726868,-0.0061010553727130655,1.5779855577456476,6.624447117014401,0,0.0,Tb927.1.1380;Tb11.v5.0390,"serine/threonine protein phosphatase 2A regulatory subunit, putative; serine/threonine protein phosphatase 2A regulatory subunit, putative",0.013942820735366714
Tb927.11.2610,"hypothetical protein, conserved",19,0.1118325870779828,-0.07766512111560601,0.003458319772411079,1.853412237521525,7.270119598618903,0,0.0,Tb927.11.2610,"hypothetical protein, conserved",0.012541928578262621
Tb927.8.4810,prohibitin 1,12,0.08011185986159819,0.006621180122379962,-0.0542574718065312,1.5475285764597821,7.350112280098364,1,0.0,Tb927.8.4810,prohibitin 1,0.010825189392482316
Tb927.11.14900,coatomer subunit epsilon,6,0.07724299893246035,-0.04742786812971668,-0.0019056154370401541,1.4995221293410255,6.6897704401885925,0,0.0,Tb927.11.14900,coatomer subunit epsilon,0.00930317178856784
Tb927.11.4130,"ubiquitin-like protein, putative",4,-0.19899038179496778,0.2621925881725795,-0.03705866179133014,1.435860285578362,6.305050268917223,0,0.0,Tb927.11.4130,"ubiquitin-like protein, putative",0.008714514862093863
Tb927.5.1900,"hypothetical protein, conserved",8,0.20601800402089562,-0.18774001871380736,0.0025945167084523227,1.8277310344091064,6.397748877047959,0,0.0,Tb927.5.1900,"hypothetical protein, conserved",0.006957500671846864
Tb427.BES40.22,476,40,0.007195501404203766,0.014498126999352837,-0.0032208024721564876,2.509619137576773,9.852119965592937,1,0.0,Tb427.BES40.22,476,0.006157608643800039
Tb927.4.2180,"60S ribosomal protein L35a, putative",9,-0.06816568533459451,0.024177814301165258,0.0597705810902546,1.5295586730211632,7.199151571205089,0,0.0,Tb927.4.2180,"60S ribosomal protein L35a, putative",0.005260903352275116
Tb927.3.1010,"hypothetical protein, conserved",10,-0.09170970761478192,0.07436842178155338,0.03294716409912902,1.8346495540827488,6.526507275495423,0,0.0,Tb927.3.1010,"hypothetical protein, conserved",0.005201959421966826
Tb927.10.8110,"Protein of unknown function (DUF2453), putative",9,-0.015622102435149414,-0.03150369102206267,0.06087747289933462,1.544464932184069,7.7716976939212845,0,3.0,Tb927.10.8110,"Protein of unknown function (DUF2453), putative",0.004583893147374178
Tb927.11.1180,"cdc2-related kinase 6, putative",4,-0.07424358212497942,-0.17449113606988137,0.2590615292588702,0.9337504168975929,6.196921944819459,0,0.0,Tb927.11.1180;Tb11.v5.0387,"cdc2-related kinase 6, putative; cell-division control protein 2 homolog 6, putative",0.0034422703546698095
Tb927.9.6880,"cAMP-specific phosphodiesterase, putative",12,-0.18774001871380736,0.3876933962533128,-0.1899271291266753,1.750192008342128,6.578192080540258,0,0.0,Tb927.9.6880,"cAMP-specific phosphodiesterase, putative",0.003342082804276706
Tb927.11.5440,malic enzyme,12,0.0398402645317911,0.009060468156383597,-0.052655516842348565,1.730806492155633,6.981265764028029,0,0.0,Tb927.11.5440,malic enzyme,-0.0012515947180579575
Tb927.6.3940,"Autophagy-related protein 27, putative",7,0.05644480101966811,0.00992040959306388,-0.07533759198218112,1.6784000017287466,6.5924765503440055,1,3.0,Tb927.6.3940,"Autophagy-related protein 27, putative",-0.0029907937898163797
Tb927.7.1750,"60S ribosomal protein L7, putative",12,-0.09140226389093273,0.011209361420303354,0.0676387168753633,1.5548645382859334,7.461123196639614,0,0.0,Tb927.7.1750;Tb927.7.1740;Tb927.7.1730,"60S ribosomal protein L7, putative; 60S ribosomal protein L7, putative; 60S ribosomal protein L7, putative",-0.004184728531755361
Tb927.2.5800,"sedoheptulose-1,7-bisphosphatase",12,0.016924144257821412,-0.02816035034666935,-0.004117551167994166,1.8716896656855153,7.21987256332354,0,0.0,Tb927.2.5800,"sedoheptulose-1,7-bisphosphatase",-0.005117919085614034
Tb927.3.3690,"flagellar radial spoke protein-like, putative",9,0.07888304652198912,-0.0007070938221732469,-0.0936019283609786,1.1988769272435529,6.768615905051017,0,0.0,Tb927.3.3690,"flagellar radial spoke protein-like, putative",-0.005141991887054244
Tb927.10.14770,Associated kinase of Tb14-3-3,6,0.13619138628714403,0.1253866053658139,-0.2787586000232528,1.2819192424362529,6.382053082115315,0,0.0,Tb927.10.14770,Associated kinase of Tb14-3-3,-0.005726869456764964
Tb927.8.1340,"60S ribosomal protein L7a, putative",15,0.03421571533791298,-0.10812979841739481,0.05519565424212493,1.737319889843621,7.4460864848133355,0,0.0,Tb927.8.1340;Tb927.8.1330,"60S ribosomal protein L7a, putative; 60S ribosomal protein L7a, putative",-0.006239476279118967
Tb927.7.3560,"hypothetical protein, conserved",7,-0.035741854871387486,0.06336487875842937,-0.05626617036547213,1.221048911692896,6.606875577522435,0,0.0,Tb927.7.3560,"hypothetical protein, conserved",-0.009547715492810081
Tb927.1.2550,"histone H3, putative",1,-0.0640726307722052,0.07792657868506905,-0.04421108903588104,0.9224140241456342,7.164174341916649,0,0.0,Tb927.1.2550;Tb927.1.2530;Tb927.1.2510;Tb927.1.2490;Tb927.1.2470;Tb927.1.2450;Tb927.1.2430,"histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative",-0.010119047041005727
Tb927.9.5860,tryparedoxin peroxidase,11,-0.014004183732379548,0.05116325258211458,-0.06898266486740669,1.888185112180586,7.579280437963348,0,0.0,Tb927.9.5860;Tb927.9.5770,tryparedoxin peroxidase; tryparedoxin peroxidase,-0.010607865339223886
Tb927.8.7820,"'Cold-shock' DNA-binding domain containing protein, putative",3,-0.07424358212497942,0.08093048767298393,-0.03886567818711931,1.3393321678635057,6.3309816377008215,0,0.0,Tb927.8.7820,"'Cold-shock' DNA-binding domain containing protein, putative",-0.010726257546371598
Tb927.11.2470,"metallo-peptidase, Clan MF, Family M17",16,-0.07873125702053067,0.01934608880481197,0.015212085068503288,2.1196187497525747,7.7826589151715595,0,0.0,Tb927.11.2470,"metallo-peptidase, Clan MF, Family M17",-0.014724361049071806
Tb927.3.4330,Paraflagellar rod protein 1-5,49,0.004753055399819502,-0.003018387950734393,-0.04674221197943054,2.509619137576773,8.492369208227911,0,0.0,Tb927.3.4330;Tb927.3.4320;Tb927.3.4310;Tb927.3.4300;Tb927.3.4290;Tb11.v5.1055,"Paraflagellar rod protein 1-5; Paraflagellar rod protein 1-4; Paraflagellar rod protein 1-3; Paraflagellar rod protein 1-2; Paraflagellar rod protein 1-1; 73 kDa paraflagellar rod protein, putative",-0.015002514843448478
Tb927.7.3020,"Nitroreductase family, putative",4,-0.0592093131164037,-0.02569096311634607,0.03969991772095141,1.0208168870289072,6.496098992132572,0,0.0,Tb927.7.3020;Tb927.7.2980,"Nitroreductase family, putative; Nitroreductase family, putative",-0.01506678617059945
Tb927.9.11490,60S ribosomal protein L29,4,-0.061300186760663684,-0.043631045352509286,0.0585243118408003,0.8926121068911312,6.5621619614618565,0,0.0,Tb927.9.11490;Tb927.9.11470,60S ribosomal protein L29; 60S ribosomal protein L29,-0.015468973424124224
Tb927.4.3790,"ubiquitin carboxyl-terminal hydrolase, putative",7,-0.06880107387426122,0.12234140752611963,-0.10370489773262458,1.5852237769799873,6.688054790077285,0,0.0,Tb927.4.3790,"ubiquitin carboxyl-terminal hydrolase, putative",-0.016721521360255388
Tb927.10.2190,"Protein of unknown function (DUF667), putative",8,0.047259175478012824,0.0043216059500934675,-0.10483700107184338,1.491641793477586,6.904325965830935,0,0.0,Tb927.10.2190,"Protein of unknown function (DUF667), putative",-0.01775207321457903
