[Input ID],Gene_desc,unique,Intensity L 1,Intensity H 1,Intensity L 2,Intensity H 2,Intensity L 3,Intensity H 3,Score,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,Intensity HL 1,Intensity HL 2,Intensity HL 3,logratio_mean,pvalues,statistics,log_pvalues,padj
Tb927.4.2240,"Aminotransferase class IV, putative",22,10496000,5502400,15796000,8162700,25864000,12558000,152.95,2.1845494813206976,7.894205259142084,0,0.0,Tb927.4.2240,"Aminotransferase class IV, putative",-0.9317066989786551,-0.9524409322297536,-1.0423386951492202,-0.9754954421192096,8.735383266445333e-06,-28.7304517693966,5.058718035517829,0.016736994338509257
Tb927.4.2280,"hypothetical protein, conserved",7,197720,427750,807970,1032300,531570,804690,40.882,1.611532133890776,6.580012112529424,0,0.0,Tb927.4.2280,"hypothetical protein, conserved",1.113309043124365,0.3534886662233463,0.59817341810496,0.6883237091508905,0.03715137858355444,3.07390453829765,1.4300250661531462,1.0
Tb927.4.2300,"hypothetical protein, conserved",2,14589,10843,86443,103740,10843,15659,5.5132,0.7414037474803374,5.279187678432147,0,0.0,Tb927.4.2300,"hypothetical protein, conserved",-0.42811702611268126,0.26315122797571666,0.5302281122695504,0.12175410471086191,0.6917637506133354,0.4263977826007548,0.16004219936280914,1.0
Tb927.4.2370,"hypothetical protein, conserved",7,605370,768010,56703,66022,25769,38408,22.509,1.3523562011698274,6.1932081084944945,0,0.0,Tb927.4.2370,"hypothetical protein, conserved",0.34330791385185905,0.21952177646700782,0.5757702885073968,0.37953332627542125,0.022070264838943858,3.6345775134925535,1.6561924553566136,1.0
Tb927.4.2380,"sarcoplasmic reticulum glycoprotein, putative",5,70474,10843,14845,13488,325100,242210,8.9525,0.9519443296839406,5.804670896177203,0,0.0,Tb927.4.2380,"sarcoplasmic reticulum glycoprotein, putative",-2.7003271303340646,-0.13830065193193558,-0.42462512595644936,-1.0877509694074832,0.2506937225099958,-1.342051490103324,0.6008565408459415,1.0
Tb927.4.2450,"thioredoxin, putative",12,347120,387480,2509300,2503800,6645500,6335600,76.495,1.8836330489656992,7.272514589650952,1,1.0,Tb927.4.2450,"thioredoxin, putative",0.15868735551839466,-0.0031656363960685984,-0.06889649703911939,0.02887507402773556,0.6913585785886451,0.4270016021117157,0.16029664392763582,1.0
Tb927.4.2530,"hypothetical protein, conserved",2,110130,233860,280740,226070,132420,176670,14.571,1.1634893581926986,6.064420548433594,1,4.0,Tb927.4.2530,"hypothetical protein, conserved",1.0864376003476983,-0.31246507863378764,0.4159360439077133,0.39663618854054133,0.3817380550315286,0.9819095780082215,0.4182345435709674,1.0
Tb927.4.2590,"hypothetical protein, conserved",1,14589,10843,14845,13488,16664,29701,4.0124,0.6034042217395638,4.6661902641189865,0,0.0,Tb927.4.2590,"hypothetical protein, conserved",-0.42811702611268126,-0.13830065193193558,0.8337767613076936,0.08911969442102559,0.8268110578715644,0.23353460845106339,0.08259372369873084,1.0
Tb927.4.2600,"hypothetical protein, conserved",6,14589,10843,89474,81156,226880,193060,12.319,1.0905754552222018,5.771264027851582,0,0.0,Tb927.4.2600;Tb11.v5.0630,"hypothetical protein, conserved; hypothetical protein, conserved",-0.42811702611268126,-0.1407707549553563,-0.23288015366793163,-0.26725597824532304,0.034352312190794404,-3.154886675809218,1.4640440260598053,1.0
Tb927.4.2700,"Hydroxymethylglutaryl-CoA lyase, mitochondrial, putative",2,14589,10843,14845,13488,126840,142960,3.6578,0.5632199555769868,5.431041945335886,0,0.0,Tb927.4.2700,"Hydroxymethylglutaryl-CoA lyase, mitochondrial, putative",-0.42811702611268126,-0.13830065193193558,0.1726017569376514,-0.13127197370232183,0.49127952623108745,-0.7568368372139437,0.3086713344406653,1.0
Tb927.4.2730,"kinesin, putative",1,14589,10843,37139,49491,10843,15659,1.4686,0.16690352387179586,4.937668314399005,0,0.0,Tb927.4.2730,"kinesin, putative",-0.42811702611268126,0.4142312231811534,0.5302281122695504,0.17211410311267417,0.5991932502516624,0.5699560410914362,0.22243308748977786,1.0
Tb927.4.2750,"hypothetical protein, conserved",8,307230,328620,428640,683490,1130300,1765400,63.004,1.799368122831065,6.666854802523345,0,0.0,Tb927.4.2750,"hypothetical protein, conserved",0.09710118883244619,0.673153743921804,0.6432893646472603,0.47118143246717015,0.065602785143275,2.5164746052542455,1.183077722412765,1.0
Tb927.4.2760,"Protein of unknown function (DUF3808), putative",8,67607,81383,120460,165170,346900,488470,14.847000000000001,1.1716387085308186,6.103803720955957,0,2.0,Tb927.4.2760,"Protein of unknown function (DUF3808), putative",0.267554832805958,0.45539750830758075,0.49375011935795593,0.40556748682383154,0.004386286059726713,5.803036397740252,2.3579030484200922,1.0
Tb927.4.2790,"hypothetical protein, conserved",1,32654,43604,14845,85703,10843,15659,1.8988,0.27847922304632244,5.2094077680963755,0,0.0,Tb927.4.2790,"hypothetical protein, conserved",0.41720075861598366,2.529368612872837,0.5302281122695504,1.1589324945861237,0.1664061051864339,1.6894196337753138,0.7788307441502238,1.0
Tb927.4.2840,"hypothetical protein, conserved",1,14589,10843,58063,44516,10843,15659,3.3569,0.5259384040734363,5.011062694729735,0,0.0,Tb927.4.2840,"hypothetical protein, conserved",-0.42811702611268126,-0.38329515041999407,0.5302281122695504,-0.09372802142104168,0.7789984234636735,-0.3001733935536442,0.1084634212513379,1.0
Tb927.4.2850,"hypothetical protein, conserved",3,14589,10843,109920,50531,65902,61449,4.9232,0.6922474789033832,5.4590907896005865,0,0.0,Tb927.4.2850,"hypothetical protein, conserved",-0.42811702611268126,-1.1212132732251732,-0.100932716076911,-0.5500876718049218,0.14141003163295718,-1.8288876677582975,0.8495197805794129,1.0
Tb927.4.2880,Nucleoporin NUP225,5,79215,31510,22960,19695,177000,158850,8.1545,0.9113973370626101,5.689504203294931,0,0.0,Tb927.4.2880,Nucleoporin NUP225,-1.329963887775055,-0.22129322506164478,-0.15608427025686714,-0.5691137943645224,0.2094386809408781,-1.4941664506920682,0.6789431060010251,1.0
Tb927.4.2890,"hypothetical protein, conserved",16,2190100,4399800,307310,631670,1165600,1764400,66.418,1.822285793845304,7.019490162997508,0,0.0,Tb927.4.2890,"hypothetical protein, conserved",1.0064412004038386,1.039476342095083,0.5981048830277049,0.8813408085088755,0.0034228065174907608,6.209306494489938,2.4656176497259903,1.0
Tb927.4.3060,"hypothetical protein, conserved",4,492120,438090,352150,381810,247750,245170,8.1841,0.9129709273002501,6.3338702788260095,0,0.0,Tb927.4.3060,"hypothetical protein, conserved",-0.16778286593841327,0.1166648061892427,-0.015102601625847555,-0.022073553791672706,0.8015377696560012,-0.2685774831790808,0.09607600822348814,1.0
Tb927.4.310,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",31,1766200,2246700,14845,13488,93594,120210,64.64399999999999,1.8105282215935796,6.626001423847892,0,0.0,Tb927.4.310,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",0.3471587761409335,-0.13830065193193558,0.3610689640967699,0.18997569610192264,0.3116364948984646,1.1570670402246959,0.5063516889810623,1.0
Tb927.4.3150,"hypothetical protein, conserved",6,552660,684830,206020,291310,118930,193390,8.6967,0.9393544889786787,6.311139058288992,0,0.0,Tb927.4.3150,"hypothetical protein, conserved",0.309353704472644,0.4997708286302993,0.7014005167593803,0.5035083499541079,0.011260948986395599,4.448362541597649,1.9484250089350685,1.0
Tb927.4.3160,"dihydroxyacetone phosphate acyltransferase, putative",2,77707,148600,14845,13488,71392,108430,6.3033,0.7995679774800561,5.608675764480902,0,0.0,Tb927.4.3160,"dihydroxyacetone phosphate acyltransferase, putative",0.9353176454589466,-0.13830065193193558,0.6029296474903943,0.4666488803391351,0.21536641354398717,1.4705515002707064,0.6668220241106074,1.0
Tb927.4.3300,"mitochondrial ATP-dependent zinc metallopeptidase, putative",2,14589,10843,28937,18947,78101,80459,4.056,0.6080979463252796,5.314793850397915,1,1.0,Tb927.4.3300,"mitochondrial ATP-dependent zinc metallopeptidase, putative",-0.42811702611268126,-0.6109459250590096,0.04291278660829342,-0.3320500548544658,0.16342481898992492,-1.7048436636034394,0.7866819873883274,1.0
Tb927.4.3310,"TPR repeat/SET domain containing protein, putative",4,53518,66527,105110,108370,158730,166240,8.5267,0.9307809832088718,5.818549184039192,0,0.0,Tb927.4.3310,"TPR repeat/SET domain containing protein, putative",0.3139157750131379,0.04406550002117392,0.06669273577571654,0.14155800360334278,0.1767828934292003,1.6379085212066393,0.7525597622230715,1.0
Tb927.4.3320,"uracil phosphoribosyltransferase, putative",4,50841,76532,363710,160990,656640,506870,19.352999999999998,1.286748296613712,6.259020174070812,0,0.0,Tb927.4.3320,"uracil phosphoribosyltransferase, putative",0.5900706946726733,-1.175817515250806,-0.3734868580683261,-0.3197445595488196,0.5650448660185563,-0.6263658179291512,0.247917066710329,1.0
Tb927.4.3350,"Carnosine N-methyltransferase, putative",4,14589,10843,137520,137360,375410,632130,12.988,1.1135422799539638,6.108023509346088,0,0.0,Tb927.4.3350,"Carnosine N-methyltransferase, putative",-0.42811702611268126,-0.0016795054759268908,0.7517542042452476,0.10731922421887984,0.7712408851677519,0.3111314007939871,0.11280995559369758,1.0
Tb927.4.3400,"hypothetical protein, conserved",3,206850,182070,164470,91556,199880,255580,5.1241,0.7096175966824089,6.041550581717646,0,0.0,Tb927.4.3400,"hypothetical protein, conserved",-0.18409173112190363,-0.8450981151644692,0.35464082174578504,-0.2248496748468626,0.5522413512345727,-0.648105324745553,0.25787107697850625,1.0
Tb927.4.3420,wee1-like protein kinase,3,14589,10843,14845,13488,73207,97370,7.1132,0.8520650198148582,5.231928110074086,0,0.0,Tb927.4.3420,wee1-like protein kinase,-0.42811702611268126,-0.13830065193193558,0.4114957373840701,-0.05164064688684892,0.8441234994008572,-0.20973549165379277,0.07359400931678595,1.0
Tb927.4.3480,hypothetical protein,2,62661,69138,222380,214170,455450,413580,9.2515,0.9662121531616235,6.157577640520729,1,4.0,Tb927.4.3480,hypothetical protein,0.14191107671992595,-0.054270635656680714,-0.1391262602948197,-0.017161939743858157,0.8466931685508989,-0.20621588802030294,0.0722739442706472,1.0
Tb927.4.3540,"hypothetical protein, conserved",1,14589,10843,60410,48640,10843,15659,3.7188,0.5704028222869079,5.0376256699147195,0,0.0,Tb927.4.3540,"hypothetical protein, conserved",-0.42811702611268126,-0.31264415779297355,0.5302281122695504,-0.07017769054536815,0.8276776340326946,-0.23233959048662595,0.08213878039064428,1.0
Tb927.5.1610,"60S ribosomal protein L13a, putative",8,7040500,7527500,2222800,2413900,5727100,5635900,33.154,1.520535933136838,7.485267024680352,0,0.0,Tb927.5.1610;Tb927.4.3550,"60S ribosomal protein L13a, putative; 60S ribosomal protein L13a, putative",0.09649291358942247,0.11898776578205464,-0.023158780789423992,0.06410729952735104,0.21982137627937925,1.4532318428051931,0.657930077386701,1.0
Tb927.4.3560,"protein phoshatase 1, putative",2,91439,104520,132010,117800,146730,149260,3.0179,0.4797048450592817,5.8702634099474835,0,0.0,Tb927.4.3560;Tb927.4.3610,"protein phoshatase 1, putative; protein phosphatase 1, putative",0.19289749869663722,-0.1643076813544542,0.024663720726751708,0.017751179356311576,0.8717516655043819,0.1720506293341225,0.059607214220214505,1.0
Tb927.4.3590,"translation elongation factor 1-beta, putative",3,14589,117780,95500,124320,101030,61783,22.156999999999996,1.34551095769695,5.699334658567473,0,0.0,Tb927.4.3590;Tb927.4.3570,"translation elongation factor 1-beta, putative; translation elongation factor 1-beta, putative",3.0131416761148357,0.38048577059723665,-0.7095019218379489,0.8947085082913744,0.4635194830164738,0.8097171958019772,0.3339320065276492,1.0
Tb927.4.360,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",8,709310,599650,1005300,919500,1539000,1006800,35.825,1.5541861990693822,6.761897782399069,0,0.0,Tb927.4.360,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",-0.24229560409109238,-0.12870461262632724,-0.6122161100545932,-0.32773877559067094,0.08810705176107686,-2.2452558988220948,1.054989330880087,1.0
Tb927.4.3640,"serine threonine-protein phosphatase PP1, putative",2,84232,106630,96166,133960,236950,456280,12.663,1.1025366068740705,6.046963154123424,0,0.0,Tb927.4.3640;Tb927.4.3630,"serine threonine-protein phosphatase PP1, putative; serine threonine-protein phosphatase PP1, putative",0.3401730658200927,0.4782034643944348,0.9453367569305597,0.5879044290483625,0.032565255101683316,3.210763419793886,1.4872455154073116,1.0
Tb927.4.3740,flagellar attachment zone protein 1,28,1917500,1967400,1977200,1415000,3194800,2511100,94.074,1.9734696104966571,7.113375057094903,0,0.0,Tb927.4.3740,flagellar attachment zone protein 1,0.03706372983655884,-0.482656758533166,-0.3474061363318221,-0.2643330550094764,0.16474239241161276,-1.697990835717383,0.7831946314225211,1.0
Tb927.4.3790,"ubiquitin carboxyl-terminal hydrolase, putative",7,624160,689640,945730,890110,921550,804720,38.479,1.5852237769799873,6.688054790077285,0,0.0,Tb927.4.3790,"ubiquitin carboxyl-terminal hydrolase, putative",0.14392755153200287,-0.08744472625340265,-0.19557555447608876,-0.046364243065829515,0.6674227601605425,-0.46301551287886755,0.17559898730725462,1.0
Tb927.4.3810,"DNA-directed RNA polymerase II subunit 2, putative",26,4712400,4163700,83499,70407,1450500,1328100,78.52199999999999,1.8949913527963076,7.072213122603382,0,0.0,Tb927.4.3810,"DNA-directed RNA polymerase II subunit 2, putative",-0.17859587951011574,-0.2460400481760025,-0.12718651626633778,-0.18394081465081868,0.005905646591369172,-5.344944016126991,2.2287325458590117,1.0
Tb927.4.3890,"ATP-dependent RNA helicase, putative",8,498660,638840,315700,484590,10843,15659,20.831,1.3187101189183412,6.2873089515699725,0,0.0,Tb927.4.3890,"ATP-dependent RNA helicase, putative",0.35739816584840645,0.6182103729884126,0.5302281122695504,0.5019455503687899,0.0028053556761754913,6.552255776262191,2.552012069021779,1.0
Tb927.4.3970,"hypothetical protein, conserved",3,195040,80611,368550,112660,132960,15659,33.779,1.5286467884880892,5.94929728219469,0,0.0,Tb927.4.3970,"hypothetical protein, conserved",-1.2747214067752044,-1.709884981731135,-3.085928298540984,-2.023511562349108,0.02070794898533704,-3.7070168800909626,1.6838629135865457,1.0
Tb927.4.4040,"hypothetical protein, conserved",7,223150,222810,463060,482310,936600,824670,32.868,1.5167732783015861,6.498668871219551,0,0.0,Tb927.4.4040,"hypothetical protein, conserved",-0.0021998224456923456,0.05876158291089447,-0.18361611214127016,-0.04235145055868935,0.5919032551694675,-0.5818178162761828,0.22774927162089842,1.0
Tb927.4.4060,"hypothetical protein, conserved",5,93498,106840,35347,105510,10843,15659,6.6143,0.8204838890037242,5.532996293865759,0,0.0,Tb927.4.4060,"hypothetical protein, conserved",0.19244447108977536,1.5777200610679734,0.5302281122695504,0.7667975481424331,0.13980129766988564,1.8387479835178528,0.8544887973438777,1.0
Tb927.4.410,CAF 40,3,78226,85224,33569,100000,214370,212260,9.146,0.9612311970446631,5.859528566443577,0,0.0,Tb927.4.410,CAF 40,0.12361156995473915,1.5747985342155923,-0.014270498354154892,0.5613798686053922,0.33134815535607925,1.1044909275219643,0.4797154428212037,1.0
Tb927.8.8200,"hypothetical protein, conserved",6,189400,226580,375870,496550,10843,15659,11.745,1.0698530211136246,6.110050716147653,0,0.0,Tb927.8.8200;Tb927.4.4130;Tb927.4.4130,"hypothetical protein, conserved; hypothetical protein, conserved; hypothetical protein, conserved",0.2585841906600149,0.4017052254311466,0.5302281122695504,0.3968391761202373,0.00718959082724348,5.058202730839701,2.143295825406667,1.0
Tb927.8.8180,mitochondrial RNA binding complex 1 subunit,5,211830,373270,136420,134730,10843,15659,7.361000000000001,0.8669368177316394,5.932600584500482,0,0.0,Tb927.8.8180;Tb927.4.4150,mitochondrial RNA binding complex 1 subunit; mitochondrial RNA binding complex 1 subunit,0.8173126401796731,-0.017984039765907702,0.5302281122695504,0.44318557089443855,0.14476044048707132,1.8087326830275416,0.8393501040605682,1.0
Tb927.4.4160,mitochondrial RNA binding protein,6,882360,754730,662930,561780,154640,161080,32.172,1.5074780600305044,6.502085559226046,1,0.0,Tb927.4.4160,mitochondrial RNA binding protein,-0.22540676927336528,-0.23885127774077697,0.05886383473451824,-0.135131404093208,0.23631738785628478,-1.3920275893970322,0.6265043224970513,1.0
Tb927.4.4280,"hypothetical protein, conserved",2,81506,58969,554870,487160,774000,588140,7.6452,0.8833888511296663,6.405619522843353,0,0.0,Tb927.4.4280;Tb927.4.4260;Tb927.4.4240,"hypothetical protein, conserved; hypothetical protein, conserved; hypothetical protein, conserved",-0.4669495370578761,-0.18775412279832934,-0.3961739533750135,-0.35029253774373964,0.013916079573672016,-4.180198310027217,1.8564830965737835,1.0
Tb927.4.4310,Nucleoporin NUP64,17,2748900,3774000,2820000,4018400,2681700,3596200,77.051,1.886778279545855,7.293119370134299,0,0.0,Tb927.4.4310,Nucleoporin NUP64,0.4572399977638066,0.5109260174983112,0.4233254045678749,0.46383047327666427,5.3740685219939495e-05,18.18806622618894,4.2696968004011495,0.10296715288140407
Tb927.8.7980,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative",4,393890,91156,815760,422650,43948,27980,83.13799999999999,1.9197995727392207,6.254161220847426,1,14.0,Tb927.8.7980;Tb927.4.4380,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative; Pyrophosphate-energized vacuolar membrane proton pump 1",-2.1113832661018934,-0.9486813177972159,-0.6514015497207248,-1.237155377873278,0.0499581540897747,-2.7772634178313966,1.3013936168038114,1.0
Tb927.4.4450,adenylyl cyclase,1,14589,10843,60149,79377,10843,15659,3.155,0.49899936358015307,5.144667594231179,1,1.0,Tb927.4.4450;Tb927.4.4430;Tb927.4.4410,adenylyl cyclase; adenylyl cyclase; adenylyl cyclase,-0.42811702611268126,0.4001802854382999,0.5302281122695504,0.16743045719838967,0.6066873239601998,0.557858068997783,0.2170350790491098,1.0
Tb927.4.450,"coatomer alpha subunit, putative",7,189150,92480,14845,13488,192800,191510,16.291,1.2119477436794335,5.823435101778779,0,0.0,Tb927.4.450,"coatomer alpha subunit, putative",-1.0323174734360596,-0.13830065193193558,-0.009685324828925576,-0.3934344833989736,0.28832057218258034,-1.2233966822767444,0.5401243688271038,1.0
Tb927.4.4560,"hypothetical protein, conserved",3,317130,306040,36043,59512,10843,15659,11.667,1.0669591978671222,5.856559730245345,0,0.0,Tb927.4.4560,"hypothetical protein, conserved",-0.05135413240269507,0.7234615054837614,0.5302281122695504,0.40077849511687225,0.16032246756852261,1.7212120246834393,0.7950056114119876,1.0
Tb927.4.4570,"hypothetical protein, conserved",3,101440,218300,140830,181280,10843,15659,11.298,1.0530015704003084,5.807440311779371,0,0.0,Tb927.4.4570,"hypothetical protein, conserved",1.105685479738746,0.3642650726296956,0.5302281122695504,0.6667262215459974,0.041231099790957536,2.9678738205190216,1.3847750807510573,1.0
Tb927.4.4590,"AGC family serine/threonine kinase, putative",1,14589,10843,14845,13488,36106,60865,6.279,0.7978904830583489,4.986646352813481,0,0.0,Tb927.4.4590,"AGC family serine/threonine kinase, putative",-0.42811702611268126,-0.13830065193193558,0.7533742544047355,0.06231885878670621,0.8693649734686444,0.17529321611805937,0.060797861425748306,1.0
Tb927.4.4650,"diphthine synthase, putative",1,29488,28055,14845,13488,121900,141560,4.0857,0.611266474599957,5.506505032404872,0,0.0,Tb927.4.4650,"diphthine synthase, putative",-0.0718700632732703,-0.13830065193193558,0.215715540917656,0.0018482752374833766,0.987241085471268,0.0170129118360105,0.005576779139269792,1.0
Tb927.4.4670,"MYND finger, putative",7,14589,10843,314550,476290,206060,499950,16.575,1.2194535370768107,6.175163774491954,0,0.0,Tb927.4.4670,"MYND finger, putative",-0.42811702611268126,0.5985508965990569,1.2787193395043799,0.48305106999691855,0.38533733871552694,0.9737087648381477,0.4141589063453324,1.0
Tb927.4.4690,"hypothetical protein, conserved",3,93177,70872,234280,189360,523100,471370,13.155,1.1190908524217218,6.199261380177078,0,0.0,Tb927.4.4690,"hypothetical protein, conserved",-0.39475811874387373,-0.3071021883749028,-0.15022682778015486,-0.2840290449663105,0.016525469681498314,-3.970956629248735,1.7818461882910837,1.0
Tb927.4.4700,"hypothetical protein, conserved",10,363430,284160,1649000,1315700,1307700,1183000,24.713,1.3929254691722799,6.785543369956593,0,0.0,Tb927.4.4700,"hypothetical protein, conserved",-0.354974027611297,-0.32576082904268333,-0.14458153584800276,-0.2751054641673277,0.013911078474012264,-4.180643693087011,1.8566391994719191,1.0
Tb927.4.4910,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",2,125200,115100,436220,360990,628280,611540,18.123,1.2582300904491288,6.3574202461454155,1,2.0,Tb927.4.4910;Tb927.4.4910,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative; 3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",-0.12134672880038794,-0.2730970440832005,-0.03896078902906138,-0.1444681873042166,0.10285582618974316,-2.106844503137307,0.9877711029931592,1.0
Tb927.8.7450,"myosin heavy chain kinase A, putative",2,122160,154830,151660,149780,155050,88011,9.3878,0.9725638287086592,5.914596994435266,0,0.0,Tb927.8.7450;Tb927.4.4970,"myosin heavy chain kinase A, putative; myosin heavy chain kinase A, putative",0.34191306920835457,-0.017995633252799,-0.8169777714779675,-0.1643534451741373,0.656341469914981,-0.47992974127435417,0.1828701546547675,1.0
Tb927.8.7420,"TerD domain containing protein, putative",2,14589,10843,99558,113050,10843,15659,4.9475,0.6943858028784339,5.327583687481179,0,0.0,Tb927.8.7420;Tb927.4.5000,"TerD domain containing protein, putative; TerD domain containing protein, putative",-0.42811702611268126,0.18335183836801616,0.5302281122695504,0.09515430817496175,0.7511957181664977,0.3396632336476112,0.12424689622379094,1.0
Tb927.8.7410,"calreticulin, putative",1,14589,10843,86328,40299,101370,15659,5.7993,0.7633755755484534,5.357934847000454,1,1.0,Tb927.8.7410;Tb927.4.5010,"calreticulin, putative; calreticulin, putative",-0.42811702611268126,-1.0990845258823954,-2.694566767655597,-1.4072561065502243,0.10440391375505405,-2.093610458873448,0.9812832207747084,1.0
Tb927.8.7400,RNA polymerase IIA largest subunit,14,358570,554510,44613,40152,527090,563750,30.805,1.4886212131294283,6.31987606673915,0,0.0,Tb927.8.7400;Tb927.4.5020;Tb11.v5.0504,"RNA polymerase IIA largest subunit; RNA polymerase IIA largest subunit; RNA polymerase IIA largest subunit, putative",0.6289586888918637,-0.15199231415313014,0.09700620698405404,0.1913241939075959,0.4528571814184904,0.8306856521976537,0.344038740815793,1.0
Tb927.8.7390,protein phosphatase 1,1,154500,144040,189140,158270,10843,160510,3.4263,0.534825386253692,5.906588216639072,0,0.0,Tb927.8.7390;Tb927.4.5030,protein phosphatase 1; protein phosphatase 1,-0.10113733348881876,-0.25706668257415555,3.8878273056785875,1.1765410965385377,0.43465751285317983,0.8674060690538119,0.36185280939557063,1.0
Tb927.4.5050,"dihydrolipoamide dehydrogenase, pseudogene, putative",1,44165,41628,49731,43650,10843,15659,2.2613,0.3543581827353215,5.253265293690157,0,0.0,Tb927.4.5050;Tb927.8.7380,"dihydrolipoamide dehydrogenase, pseudogene, putative; dihydrolipoamide dehydrogenase, point mutation",-0.08534926503443557,-0.18816378755211274,0.5302281122695504,0.08557168656100067,0.7222285264223203,0.3815045787495057,0.14132536190319311,1.0
Tb927.4.5130,"KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein, putative",1,14589,10843,14845,13488,90767,119170,3.8449,0.5848850489455246,5.32209519286655,0,0.0,Tb927.4.5130,"KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein, putative",-0.42811702611268126,-0.13830065193193558,0.39278131587838666,-0.05787878738874339,0.8215489201084445,-0.24080007283628554,0.08536657087701714,1.0
Tb927.4.5200,Nucleoporin NUP62,4,14589,10843,78108,228790,10843,15659,4.8125,0.682370742516557,5.486996888431823,0,0.0,Tb927.4.5200,Nucleoporin NUP62,-0.42811702611268126,1.5504817707118899,0.5302281122695504,0.5508642856229197,0.38950815850852216,0.9642877455056025,0.4094834413081711,1.0
Tb927.4.5310,Repressor of differentiation kinase 2,5,14589,10843,458670,377000,381250,251520,45.347,1.6565485609321255,6.166844375831949,0,0.0,Tb927.4.5310,Repressor of differentiation kinase 2,-0.42811702611268126,-0.2828920253765112,-0.6000642148537291,-0.43702442211430714,0.008856491459090288,-4.767470840731376,2.0527382918528096,1.0
Tb927.8.6980,Flagellum attachment zone protein 14,6,14589,10843,356450,333050,10843,15659,7.5252,0.8765180468229746,5.838534270511868,0,0.0,Tb927.8.6980;Tb927.4.5340,Flagellum attachment zone protein 14; Flagellum attachment zone protein 11,-0.42811702611268126,-0.09796093904558079,0.5302281122695504,0.0013833823704294164,0.9963086932372709,0.004921767188452914,0.0016060802525581165,1.0
Tb927.8.6940,"hypothetical protein, conserved",3,14589,10843,14845,13488,77904,82352,4.1131,0.6141692684491813,5.204825138405017,0,0.0,Tb927.8.6940;Tb927.4.5380,"hypothetical protein, conserved; hypothetical protein, conserved",-0.42811702611268126,-0.13830065193193558,0.08010628193740695,-0.1621037987024033,0.3325811414934922,-1.1012981464844955,0.4781023804247188,1.0
Tb927.4.560,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative",11,486560,422180,244570,142970,2647300,2375700,18.831,1.2748733833703731,6.800668973381379,0,0.0,Tb927.4.560,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative",-0.2047594861981204,-0.7745349956311578,-0.15616902846674513,-0.3784878367653411,0.12925886762983171,-1.9065500472904715,0.8885396530262941,1.0
Tb927.4.590,"PQQ-like domain/Protein of unknown function (DUF1620), putative",1,14589,10843,72334,55757,10843,15659,1.4993,0.1758885409928986,5.107515225651465,1,1.0,Tb927.4.590,"PQQ-like domain/Protein of unknown function (DUF1620), putative",-0.42811702611268126,-0.37552099427597424,0.5302281122695504,-0.09113663603970172,0.7840981284497044,-0.2929937669511036,0.10562958275253163,1.0
Tb927.4.600,"Alpha/beta hydrolase family, putative",4,327480,595870,375420,496400,531640,717140,15.44,1.1886472959997174,6.483444648098535,0,0.0,Tb927.4.600,"Alpha/beta hydrolase family, putative",0.8635908141130532,0.40299760559722453,0.43180513374354484,0.5661311844846075,0.019095375934940328,3.8005042811866336,1.7190717871538215,1.0
Tb927.4.620,"hypothetical protein, conserved",2,14589,10843,14845,13488,44674,49723,3.5816,0.5540770813753887,4.974958192347341,0,0.0,Tb927.4.620,"hypothetical protein, conserved",-0.42811702611268126,-0.13830065193193558,0.15447790715470408,-0.13731325696330424,0.46006979430955236,-0.8164592559985243,0.337176279222289,1.0
Tb927.4.760,"AP-1 adapter complex gamma subunit, putative",1,14589,10843,87028,67344,10843,15659,3.1446,0.497565410086237,5.188562904157906,0,0.0,Tb927.4.760,"AP-1 adapter complex gamma subunit, putative",-0.42811702611268126,-0.36993022711367085,0.5302281122695504,-0.08927304698560057,0.7878050093568255,-0.2877866296726521,0.10358126200223818,1.0
Tb927.4.840,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative",5,14589,10843,93378,36119,509360,196970,10.545,1.0230465840755052,5.922117954987358,0,0.0,Tb927.4.840,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative",-0.42811702611268126,-1.3703247382624977,-1.3707097561352615,-1.0563838401701469,0.028230112414576333,-3.3628507838130846,1.5492873924541086,1.0
Tb927.4.870,"dynein heavy chain, putative",15,186610,145990,254870,315710,426290,324110,23.987,1.3799759351326217,6.218430463619232,0,0.0,Tb927.4.870,"dynein heavy chain, putative",-0.3541567479726071,0.3088383902652928,-0.39535167880180855,-0.14689001216970762,0.5547830800751496,-0.6437622904629922,0.25587679262768165,1.0
