[Input ID],Gene_desc,unique,logRatio_1,logRatio_2,logRatio_3,Score,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,logratio_mean,pvalues,statistics,log_pvalues,padj
Tb927.3.2310,PACRGA,9,0.07491640205246167,0.011924948479708557,-0.010730174831295463,31.328000000000003,1.4959326701230438,6.604280066452104,0,0.0,Tb927.3.2310,PACRGA,0.025370391900291587,0.378133126389487,0.9901904698310809,0.4223552745603127,1.0
Tb927.8.3100,"coronin, putative",8,0.0958569239148305,-0.016906067402210363,-0.0033509410912832614,54.73,1.738225448142505,7.050070264367438,0,0.0,Tb927.8.3100,"coronin, putative",0.025199971807112295,0.5174787302293191,0.7089692237501279,0.2861074961780501,1.0
Tb927.6.720,"40S ribosomal protein L14, putative",6,0.08338358771008282,0.02644598030380087,-0.03559397411920396,23.031999999999996,1.3623316518700255,7.243162115101051,0,0.0,Tb927.6.720;Tb927.11.11230,"40S ribosomal protein L14, putative; 60S ribosomal protein L14, putative",0.024745197964893245,0.5112132118905841,0.7202502400384588,0.291397930716185,1.0
Tb927.11.5650,"replication factor C, subunit 1, putative",6,0.1609201881811029,-0.07495763342321378,-0.011951602516806414,28.338,1.4523691959603435,6.22806655265797,0,0.0,Tb927.11.5650,"replication factor C, subunit 1, putative",0.02467031741369424,0.7440752745259069,0.34987831977902295,0.1283831267423445,1.0
Tb927.4.2450,"thioredoxin, putative",12,-0.03452967993939794,-0.018074300709338013,0.1194225826478845,76.495,1.8836330489656992,7.272514589650952,1,1.0,Tb927.4.2450,"thioredoxin, putative",0.022272867333049517,0.6718183704447673,0.4563497309616993,0.17274812482642893,1.0
Tb927.2.2440,proteasome regulatory non-ATPase subunit 6,17,0.070389327891398,0.058939854556232955,-0.06289670497232562,87.506,1.9420378321943694,7.36157675079015,0,0.0,Tb927.2.2440,proteasome regulatory non-ATPase subunit 6,0.02214415915843511,0.6310112279998963,0.519222409445742,0.19996291299831534,1.0
Tb927.9.13990,"RNA-binding protein, putative",14,-0.08975855193938445,0.11503324294624008,0.040261223064434574,89.04700000000001,1.9496192926325855,7.596013980093284,0,0.0,Tb927.9.13990,"RNA-binding protein, putative",0.021845304690430067,0.7335111008962185,0.36511625157940697,0.13459330919426232,1.0
Tb927.11.550,hypothetical protein SCD6.10,10,-0.036703449419502675,0.051859298835249854,0.0497701518163845,125.94,2.100163688966044,7.383114905342069,0,0.0,Tb927.11.550,hypothetical protein SCD6.10,0.02164200041071056,0.4994553589555446,0.7416988779094037,0.30150332270459207,1.0
Tb927.9.12240,"60S ribosomal subunit protein L31, putative",6,0.058939854556232955,-0.04726387722881241,0.05283319976294459,17.836,1.2512974636775696,6.864813557920583,0,0.0,Tb927.9.12240;Tb927.9.12200,"60S ribosomal subunit protein L31, putative; 60S ribosomal subunit protein L31, putative",0.021503059030121712,0.566112006372444,0.6245691379184362,0.24709763429398593,1.0
Tb927.9.15360,"40S ribosomal protein S6, putative",5,-0.029720593671493534,0.022048165180173156,0.07162539397376963,15.435,1.1885066338181143,6.78266607861464,0,0.0,Tb927.9.15360,"40S ribosomal protein S6, putative",0.021317655160816417,0.5066113805260821,0.7286008144988225,0.2953250584377645,1.0
Tb927.10.540,"ATP-dependent RNA helicase SUB2, putative",14,-0.033244704465215213,-0.03617079479248497,0.13040376165803888,67.851,1.8315562527515632,7.336199479466631,0,0.0,Tb927.10.540;Tb11.v5.0414,"ATP-dependent RNA helicase SUB2, putative; ATP-dependent DEAD/H RNA helicase, putative",0.020329420800112897,0.7306003324145967,0.36933270320899797,0.13632013452515307,1.0
Tb927.3.5500,"DNA-directed RNA polymerase II subunit 3, putative",20,-0.01727103870140411,0.039419183133397186,0.038717107572853585,70.89399999999999,1.8506094809213491,7.457594289496136,0,0.0,Tb927.3.5500,"DNA-directed RNA polymerase II subunit 3, putative",0.020288417334948888,0.34080494022184343,1.0802731508896142,0.46749411843721683,1.0
Tb927.9.12170,"leucine-rich repeat protein (LRRP), putative",5,0.00417776078910997,0.07395729994332441,-0.020720925134881264,15.982999999999999,1.2036582994562466,6.2309085193207645,0,0.0,Tb927.9.12170,"leucine-rich repeat protein (LRRP), putative",0.019138045199184373,0.5364598217403703,0.6753880942280139,0.2704627990472636,1.0
Tb927.11.11690,"Vacuolar proton pump subunit B, putative",5,0.3163774819197303,-0.17501224680008712,-0.08517527911525098,11.931,1.0766768457056428,6.234997879686031,0,0.0,Tb927.11.11690,"Vacuolar proton pump subunit B, putative",0.018729985334797403,0.9073077832329263,0.1239850967879985,0.042245363562693455,1.0
Tb927.9.3760,Nucleoporin GLE2,15,0.0553345017510994,-0.008972552999339467,0.0038900274333718426,112.08,2.049528122277718,7.185485491734469,0,0.0,Tb927.9.3760,Nucleoporin GLE2,0.01675065872837726,0.44191151993986044,0.8526242950683192,0.3546646769145071,1.0
Tb927.8.810,"radial spoke protein RSP9, putative",11,0.08732705179747538,-0.037103069487859464,-0.0008081355219691685,35.749,1.553263897869797,7.013553430541676,0,0.0,Tb927.8.810,"radial spoke protein RSP9, putative",0.016471948929215583,0.6787691876420252,0.44585787217673184,0.16827788046862868,1.0
Tb927.1.1380,"serine/threonine protein phosphatase 2A regulatory subunit, putative",8,0.038295698181544525,0.00963381939726868,-0.0061010553727130655,37.843,1.5779855577456476,6.624447117014401,0,0.0,Tb927.1.1380;Tb11.v5.0390,"serine/threonine protein phosphatase 2A regulatory subunit, putative; serine/threonine protein phosphatase 2A regulatory subunit, putative",0.013942820735366714,0.34375241986443417,1.0728489552367724,0.4637542359105634,1.0
Tb927.11.2610,"hypothetical protein, conserved",19,0.1118325870779828,-0.07766512111560601,0.003458319772411079,71.35300000000001,1.853412237521525,7.270119598618903,0,0.0,Tb927.11.2610,"hypothetical protein, conserved",0.012541928578262621,0.8304742407747472,0.2284858179075318,0.080673833727796,1.0
Tb927.8.4810,prohibitin 1,12,0.08011185986159819,0.006621180122379962,-0.0542574718065312,35.28,1.5475285764597821,7.350112280098364,1,0.0,Tb927.8.4810,prohibitin 1,0.010825189392482316,0.7943117858595229,0.27866936248832447,0.10000899341714414,1.0
Tb927.11.14900,coatomer subunit epsilon,6,0.07724299893246035,-0.04742786812971668,-0.0019056154370401541,31.588,1.4995221293410255,6.6897704401885925,0,0.0,Tb927.11.14900,coatomer subunit epsilon,0.00930317178856784,0.8109953336240071,0.255419314609183,0.09098164466328854,1.0
Tb927.11.4130,"ubiquitin-like protein, putative",4,-0.19899038179496778,0.2621925881725795,-0.03705866179133014,27.281,1.435860285578362,6.305050268917223,0,0.0,Tb927.11.4130,"ubiquitin-like protein, putative",0.008714514862093863,0.9516583736443197,0.06451137370964294,0.02151892668722075,1.0
Tb927.5.1900,"hypothetical protein, conserved",8,0.20601800402089562,-0.18774001871380736,0.0025945167084523227,67.256,1.8277310344091064,6.397748877047959,0,0.0,Tb927.5.1900,"hypothetical protein, conserved",0.006957500671846864,0.9541375649961293,0.0611976152213376,0.020389005367529182,1.0
Tb427.BES40.22,476,40,0.007195501404203766,0.014498126999352837,-0.0032208024721564876,323.31,2.509619137576773,9.852119965592937,1,0.0,Tb427.BES40.22,476,0.006157608643800039,0.2971584245624313,1.1976819583380753,0.527011952805696,1.0
Tb927.4.2180,"60S ribosomal protein L35a, putative",9,-0.06816568533459451,0.024177814301165258,0.0597705810902546,33.85,1.5295586730211632,7.199151571205089,0,0.0,Tb927.4.2180,"60S ribosomal protein L35a, putative",0.005260903352275116,0.8969125454513723,0.13799466830134527,0.047249901303198116,1.0
Tb927.3.1010,"hypothetical protein, conserved",10,-0.09170970761478192,0.07436842178155338,0.03294716409912902,68.336,1.8346495540827488,6.526507275495423,0,0.0,Tb927.3.1010,"hypothetical protein, conserved",0.005201959421966826,0.9220053209306636,0.10422812688057972,0.03526657260780477,1.0
Tb927.10.8110,"Protein of unknown function (DUF2453), putative",9,-0.015622102435149414,-0.03150369102206267,0.06087747289933462,35.032,1.544464932184069,7.7716976939212845,0,3.0,Tb927.10.8110,"Protein of unknown function (DUF2453), putative",0.004583893147374178,0.8800907310473649,0.16073839999348571,0.05547255289300931,1.0
Tb927.11.1180,"cdc2-related kinase 6, putative",4,-0.07424358212497942,-0.17449113606988137,0.2590615292588702,8.5852,0.9337504168975929,6.196921944819459,0,0.0,Tb927.11.1180;Tb11.v5.0387,"cdc2-related kinase 6, putative; cell-division control protein 2 homolog 6, putative",0.0034422703546698095,0.9803019291851575,0.026267869747630495,0.008640142691393767,1.0
Tb927.9.6880,"cAMP-specific phosphodiesterase, putative",12,-0.18774001871380736,0.3876933962533128,-0.1899271291266753,56.25899999999999,1.750192008342128,6.578192080540258,0,0.0,Tb927.9.6880,"cAMP-specific phosphodiesterase, putative",0.003342082804276706,0.9869578140120602,0.017390676972064967,0.005701410180742987,1.0
Tb927.11.5440,malic enzyme,12,0.0398402645317911,0.009060468156383597,-0.052655516842348565,53.803000000000004,1.730806492155633,6.981265764028029,0,0.0,Tb927.11.5440,malic enzyme,-0.0012515947180579575,0.965497351757522,-0.04602382956783434,0.015248913100197289,1.0
Tb927.6.3940,"Autophagy-related protein 27, putative",7,0.05644480101966811,0.00992040959306388,-0.07533759198218112,47.687,1.6784000017287466,6.5924765503440055,1,3.0,Tb927.6.3940,"Autophagy-related protein 27, putative",-0.0029907937898163797,0.9419405156185026,-0.07750950469341576,0.02597652242404236,1.0
Tb927.7.1750,"60S ribosomal protein L7, putative",12,-0.09140226389093273,0.011209361420303354,0.0676387168753633,35.881,1.5548645382859334,7.461123196639614,0,0.0,Tb927.7.1750;Tb927.7.1740;Tb927.7.1730,"60S ribosomal protein L7, putative; 60S ribosomal protein L7, putative; 60S ribosomal protein L7, putative",-0.004184728531755361,0.9326929108741682,-0.08989380318370306,0.030261324169847215,1.0
Tb927.2.5800,"sedoheptulose-1,7-bisphosphatase",12,0.016924144257821412,-0.02816035034666935,-0.004117551167994166,74.42,1.8716896656855153,7.21987256332354,0,0.0,Tb927.2.5800,"sedoheptulose-1,7-bisphosphatase",-0.005117919085614034,0.7143995972973138,-0.3929491363975109,0.14605879892858578,1.0
Tb927.3.3690,"flagellar radial spoke protein-like, putative",9,0.07888304652198912,-0.0007070938221732469,-0.0936019283609786,15.808,1.1988769272435529,6.768615905051017,0,0.0,Tb927.3.3690,"flagellar radial spoke protein-like, putative",-0.005141991887054244,0.9227958956672669,-0.10316692855567335,0.03489434576453522,1.0
Tb927.10.14770,Associated kinase of Tb14-3-3,6,0.13619138628714403,0.1253866053658139,-0.2787586000232528,19.139,1.2819192424362529,6.382053082115315,0,0.0,Tb927.10.14770,Associated kinase of Tb14-3-3,-0.005726869456764964,0.9685570707706878,-0.04193926668507127,0.013874784040845068,1.0
Tb927.8.1340,"60S ribosomal protein L7a, putative",15,0.03421571533791298,-0.10812979841739481,0.05519565424212493,54.61600000000001,1.737319889843621,7.4460864848133355,0,0.0,Tb927.8.1340;Tb927.8.1330,"60S ribosomal protein L7a, putative; 60S ribosomal protein L7a, putative",-0.006239476279118967,0.909066487732351,-0.12161799287874961,0.041404351982320176,1.0
Tb927.7.3560,"hypothetical protein, conserved",7,-0.035741854871387486,0.06336487875842937,-0.05626617036547213,16.636,1.221048911692896,6.606875577522435,0,0.0,Tb927.7.3560,"hypothetical protein, conserved",-0.009547715492810081,0.8087751775735206,-0.25850320298719376,0.0921721863095826,1.0
Tb927.1.2550,"histone H3, putative",1,-0.0640726307722052,0.07792657868506905,-0.04421108903588104,8.363999999999999,0.9224140241456342,7.164174341916649,0,0.0,Tb927.1.2550;Tb927.1.2530;Tb927.1.2510;Tb927.1.2490;Tb927.1.2470;Tb927.1.2450;Tb927.1.2430,"histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative",-0.010119047041005727,0.8308748382889982,-0.22793413187769648,0.08046439274339644,1.0
Tb927.9.5860,tryparedoxin peroxidase,11,-0.014004183732379548,0.05116325258211458,-0.06898266486740669,77.301,1.888185112180586,7.579280437963348,0,0.0,Tb927.9.5860;Tb927.9.5770,tryparedoxin peroxidase; tryparedoxin peroxidase,-0.010607865339223886,0.7752343114091034,-0.3054848391868936,0.11056701391668905,1.0
Tb927.8.7820,"'Cold-shock' DNA-binding domain containing protein, putative",3,-0.07424358212497942,0.08093048767298393,-0.03886567818711931,21.844,1.3393321678635057,6.3309816377008215,0,0.0,Tb927.8.7820,"'Cold-shock' DNA-binding domain containing protein, putative",-0.010726257546371598,0.8305009637291629,-0.22844901351089814,0.08065985924869187,1.0
Tb927.11.2470,"metallo-peptidase, Clan MF, Family M17",16,-0.07873125702053067,0.01934608880481197,0.015212085068503288,131.71,2.1196187497525747,7.7826589151715595,0,0.0,Tb927.11.2470,"metallo-peptidase, Clan MF, Family M17",-0.014724361049071806,0.6695628144538734,-0.45976716954321156,0.17420867378111696,1.0
Tb927.3.4330,Paraflagellar rod protein 1-5,49,0.004753055399819502,-0.003018387950734393,-0.04674221197943054,323.31,2.509619137576773,8.492369208227911,0,0.0,Tb927.3.4330;Tb927.3.4320;Tb927.3.4310;Tb927.3.4300;Tb927.3.4290;Tb11.v5.1055,"Paraflagellar rod protein 1-5; Paraflagellar rod protein 1-4; Paraflagellar rod protein 1-3; Paraflagellar rod protein 1-2; Paraflagellar rod protein 1-1; 73 kDa paraflagellar rod protein, putative",-0.015002514843448478,0.4022454723061799,-0.936040543793857,0.3955088356403895,1.0
Tb927.7.3020,"Nitroreductase family, putative",4,-0.0592093131164037,-0.02569096311634607,0.03969991772095141,10.491,1.0208168870289072,6.496098992132572,0,0.0,Tb927.7.3020;Tb927.7.2980,"Nitroreductase family, putative; Nitroreductase family, putative",-0.01506678617059945,0.6312914362435768,-0.5187826881107914,0.19977010203552456,1.0
Tb927.9.11490,60S ribosomal protein L29,4,-0.061300186760663684,-0.043631045352509286,0.0585243118408003,7.8093,0.8926121068911312,6.5621619614618565,0,0.0,Tb927.9.11490;Tb927.9.11470,60S ribosomal protein L29; 60S ribosomal protein L29,-0.015468973424124224,0.6999749375263873,-0.4142003756032236,0.15491750954124198,1.0
Tb927.4.3790,"ubiquitin carboxyl-terminal hydrolase, putative",7,-0.06880107387426122,0.12234140752611963,-0.10370489773262458,38.479,1.5852237769799873,6.688054790077285,0,0.0,Tb927.4.3790,"ubiquitin carboxyl-terminal hydrolase, putative",-0.016721521360255388,0.8235737066998915,-0.23800260917690289,0.08429752705816781,1.0
Tb927.10.2190,"Protein of unknown function (DUF667), putative",8,0.047259175478012824,0.0043216059500934675,-0.10483700107184338,31.02,1.491641793477586,6.904325965830935,0,0.0,Tb927.10.2190,"Protein of unknown function (DUF667), putative",-0.01775207321457903,0.7149669850350342,-0.39211764741501803,0.14571401211241175,1.0
Tb927.3.3300,Flagellum attachment zone protein 19,11,-0.022566197235803706,-0.04239736915737261,0.0093471722592526,40.256,1.6048306194291562,6.53905099433993,0,0.0,Tb927.3.3300,Flagellum attachment zone protein 19,-0.01853879804464124,0.28609948953926756,-1.2299762709226036,0.5434829170653319,1.0
Tb927.11.670,epsinR,16,-0.03123829729489928,-0.05931453648372854,0.030830430153274503,68.189,1.8337143215097984,7.657896842346367,0,0.0,Tb927.11.670;Tb11.0890,"epsinR; epsin, putative",-0.01990746787511777,0.49631203668322427,-0.7474966595303585,0.30424519205692746,1.0
Tb927.9.3280,acidocalcisomal exopolyphosphatase,7,0.204516369702772,-0.07688886076860328,-0.18851252859471707,16.114,1.2072033593080298,6.424309820245756,0,0.0,Tb927.9.3280,acidocalcisomal exopolyphosphatase,-0.02029500655351611,0.8706399198057696,-0.17356077781268828,0.06016142383851127,1.0
Tb927.10.10390,trypanothione reductase,15,-0.09978816727691538,0.01492654423810282,0.023752135898994976,77.028,1.8866486217319027,7.7450747915820575,0,0.0,Tb927.10.10390,trypanothione reductase,-0.02036982904660586,0.6356724573030956,-0.5119228786597282,0.19676660546496252,1.0
Tb927.5.1260,"Sulfate transporter N-terminal domain with GLY motif/Sulfate transporter family, putative",10,0.030971642412075527,-0.06322827931745952,-0.03685144394594871,29.503,1.4698661792731422,7.120935692561131,0,11.0,Tb927.5.1260,"Sulfate transporter N-terminal domain with GLY motif/Sulfate transporter family, putative",-0.023036026950444235,0.4577329423752864,-0.8210490740685661,0.33938783090462227,1.0
Tb927.10.14950,Zinc finger CCCH domain-containing protein 40,15,-0.05403279144899048,-0.0130867120531454,-0.0025847381546045644,176.34,2.2463508364562563,8.576064788225377,0,0.0,Tb927.10.14950,Zinc finger CCCH domain-containing protein 40,-0.023234747218913485,0.2128667999379093,-1.4804282926743104,0.6718920686138852,1.0
Tb927.9.13740,"ADP-ribosylation factor, putative",4,-0.3214773231165059,0.20338911736708698,0.03955955725570582,23.066999999999997,1.3629911156235688,6.444716027391552,0,0.0,Tb927.9.13740;Tb927.9.13710;Tb927.9.13680;Tb927.9.13655;Tb927.9.13650,"ADP-ribosylation factor, putative; ADP-ribosylation factor, putative; ADP-ribosylation factor, putative; ADP-ribosylation factor, putative; ADP-ribosylation factor, putative",-0.026176216164571036,0.874119868544526,-0.1688353791203893,0.05842900823757638,1.0
Tb927.2.2160,"paraflagellar rod component, putative",14,0.02446153014099581,0.024745190197137796,-0.1279671579895404,37.955999999999996,1.5792804379633476,7.2094077680963755,0,0.0,Tb927.2.2160,"paraflagellar rod component, putative",-0.026253479217135594,0.6329243724926634,-0.5162225081851639,0.19864818030069095,1.0
Tb927.11.8950,leucine rich repeat,8,-0.10763229055850213,-0.14896061429127466,0.17415071221201325,31.334,1.4960158390898621,6.357477454138898,0,0.0,Tb927.11.8950,leucine rich repeat,-0.02748073087925452,0.8000196034109375,-0.2706949431599315,0.0968993710719465,1.0
Tb927.1.2390,beta tubulin,26,-0.0033075602472076135,-0.03636311961171564,-0.0557412403866465,323.31,2.509619137576773,9.230831953431828,0,0.0,Tb927.1.2390;Tb927.1.2370;Tb927.1.2350;Tb927.1.2330;Tb11.v5.0469;Tb927.1.2410,"beta tubulin; beta tubulin; beta tubulin; beta tubulin; beta tubulin, putative; beta tubulin, pseudogene",-0.031803973415189916,0.10629427774451569,-2.0777414824495435,0.9734901146946939,1.0
Tb927.6.1880,"aspartyl-tRNA synthetase, putative",10,-0.1775390442994912,-0.0024257658830549858,0.07929276727285353,34.934,1.5432483159115935,6.457700272218108,0,0.0,Tb927.6.1880,"aspartyl-tRNA synthetase, putative",-0.03355734763656421,0.6806969956746072,-0.44295833250448857,0.1670461661940196,1.0
Tb927.6.3890,"replication factor C, subunit 2, putative",9,-0.04802435586520585,-0.10584578651350368,0.05130248870063107,52.373999999999995,1.719115743876443,6.821997990997195,0,0.0,Tb927.6.3890,"replication factor C, subunit 2, putative",-0.03418921789269282,0.4976428809634166,-0.7450385941747419,0.3030822043553923,1.0
Tb927.10.15850,peroxin 12,4,-0.12418848888100666,0.12921706366415348,-0.10772556021465612,14.425999999999998,1.1591459278540472,6.122412495411281,0,0.0,Tb927.10.15850;Tb11.v5.0427,"peroxin 12; peroxisome assembly protein, putative",-0.03423232847716977,0.6972989259968692,-0.4181672852964312,0.15658100370945496,1.0
Tb927.11.1370,"glutaredoxin, putative",6,-0.015855465632890187,0.06708796480114695,-0.1542971985876781,8.0641,0.9065559046643112,6.393908473148264,1,0.0,Tb927.11.1370,"glutaredoxin, putative",-0.03435489980647378,0.6228882374983369,-0.5320212759988334,0.20558987018188452,1.0
Tb927.3.3560,"U-box domain containing protein, putative",17,-0.12316680023448194,0.0014419741739063218,0.017921907997262315,72.036,1.8575495894034986,7.299180310745347,0,0.0,Tb927.3.3560,"U-box domain containing protein, putative",-0.034600972687771105,0.48060508203289576,-0.7768913644947123,0.31821164117428635,1.0
Tb927.11.6590,"metallo-peptidase, Clan MF, Family M17",10,-0.08176643977368865,-0.007405573095747819,-0.015345032656652349,50.645,1.7045365754693131,6.778375577919669,0,0.0,Tb927.11.6590;Tb11.v5.0360,"metallo-peptidase, Clan MF, Family M17; aminopeptidase, putative",-0.03483901517536294,0.2135364418402935,-1.4777708702650205,0.6705279982051899,1.0
Tb927.11.3280,"Kinesin-13 5, putative",8,0.0076260923761779465,0.002882508533121365,-0.11714569686596794,26.803,1.4281834063619445,6.761416602950189,0,0.0,Tb927.11.3280,"Kinesin-13 5, putative",-0.03554569865222288,0.4330407657440989,-0.870727845980997,0.36347121795527637,1.0
Tb927.8.890,Ras-related protein Rab1A,5,-0.02309385163030671,-0.12489623587779633,0.03660882860510138,59.001999999999995,1.7708667332394712,7.364438420639926,0,0.0,Tb927.8.890;Tb927.11.13750,Ras-related protein Rab1A; Ras-related protein Rab4,-0.037127086301000554,0.4750485456810169,-0.7874661137924518,0.3232620071244036,1.0
Tb927.9.12510,"ATP-dependent DEAD/H RNA helicase, putative",9,-0.15259632335636542,0.14587306160104482,-0.10791211761845153,31.033,1.491823761419421,6.475627611441081,0,0.0,Tb927.9.12510,"ATP-dependent DEAD/H RNA helicase, putative",-0.03821179312459071,0.7020455184992146,-0.411136309658708,0.15363472862210786,1.0
Tb927.3.5060,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",6,0.21772704203304308,-0.19035507225790055,-0.1421145243958163,31.866,1.5033275518027809,6.643413193374936,0,0.0,Tb927.3.5060,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",-0.038247518206891255,0.781190463502148,-0.2970850341699313,0.10724306706579302,1.0
Tb927.1.1240,"cytidine triphosphate synthase, putative",14,-0.04505926491090662,-0.09591287848437446,0.024177814301165258,62.317,1.7946065378158842,6.96270546410181,0,0.0,Tb927.1.1240;Tb11.v5.0356,"cytidine triphosphate synthase, putative; cytidine triphosphate synthase, putative",-0.03893144303137194,0.3259321991986414,-1.1186447674584463,0.4868727329882929,1.0
Tb927.9.12300,"replication factor C, subunit 3, putative",12,-0.0029027352593844055,-0.016439038826762217,-0.10082436951948692,48.422,1.6850427233755543,6.940994344304348,0,0.0,Tb927.9.12300,"replication factor C, subunit 3, putative",-0.04005538120187785,0.26112610709936623,-1.3075153315813686,0.5831497057244107,1.0
Tb927.11.9890,"signal recognition particle receptor alpha subunit, putative",6,-0.024766031520235637,-0.0009236204162384313,-0.09563536893805344,17.168,1.2347197046218759,6.119024820114783,0,0.0,Tb927.11.9890,"signal recognition particle receptor alpha subunit, putative",-0.0404416736248425,0.2281196220098788,-1.4218906863359648,0.6418373567045011,1.0
Tb927.11.10760,kinesin-D,12,-0.021438250524253417,-0.12538399697553793,0.024745190197137796,35.302,1.547799310610452,6.568835097177954,0,0.0,Tb927.11.10760,kinesin-D,-0.04069235243421785,0.4112154170217468,-0.9165987712209764,0.38593061142046975,1.0
Tb927.11.9730,"60S ribosomal protein L34, putative",7,-0.032580510797165486,-0.09066466615464804,-0.0005916262584368828,14.92,1.17376882313665,7.220866133312124,0,0.0,Tb927.11.9730;Tb927.10.12680,"60S ribosomal protein L34, putative; 60S ribosomal protein L34, putative",-0.0412789344034168,0.19245646641406153,-1.5657860665420593,0.7156674923076854,1.0
Tb927.6.2840,"Serine/threonine-protein kinase RIO2, putative",25,-0.05607117407657974,-0.08745743115408014,0.01820685665331186,149.17,2.173681489728459,7.847991945666564,0,0.0,Tb927.6.2840,"Serine/threonine-protein kinase RIO2, putative",-0.041773916192449335,0.2532716238879259,-1.333388747268437,0.5964134650820244,1.0
Tb927.4.1100,"ribosomal protein L21E (60S), putative",8,-0.06423854360556494,-0.054137637928095686,-0.008783844919687889,25.186999999999998,1.401176442169203,6.981718966141518,0,0.0,Tb927.4.1100;Tb927.11.680;Tb11.0880,"ribosomal protein L21E (60S), putative; ribosomal protein L21E (60S), putative; chrXI additional, unordered contigs",-0.0423866754844495,0.06779957132660912,-2.4856483367962445,1.1687730520190243,1.0
Tb927.11.2540,"hypothetical protein, conserved",5,0.16735792773851413,0.06777637204849275,-0.36432917835335776,28.149,1.4494629710454106,6.513124336638276,0,0.0,Tb927.11.2540,"hypothetical protein, conserved",-0.043064959522116954,0.8048921762476383,-0.2639041499242068,0.09426229403838017,1.0
Tb11.0840,hypothetical protein,3,-0.004927997107930147,-0.048427124549264275,-0.07973719300511052,10.261,1.0111896876099913,6.428928114893321,0,0.0,Tb11.0840;Tb927.11.720,"hypothetical protein; hypothetical protein, conserved",-0.04436410488743498,0.11027906511743979,-2.0452867757716087,0.9575069242497795,1.0
Tb927.11.14090,Double RNA binding domain protein 18,4,-0.3709745091436314,0.20037879798402625,0.03632749181776505,17.355999999999998,1.2394496414571743,6.4776276362833745,0,0.0,Tb927.11.14090,Double RNA binding domain protein 18,-0.0447560731139467,0.8051744975714359,-0.26351114661536107,0.09410998904840767,1.0
Tb927.8.5010,Paraflagellar rod protein 2-5,52,0.011638756246893662,-0.08155270038927016,-0.0751096048387768,291.7,2.4649364291217326,8.365880918465882,0,0.0,Tb927.8.5010;Tb927.8.5000;Tb927.8.4990;Tb927.8.4980;Tb927.8.4970;Tb11.v5.0538,"Paraflagellar rod protein 2-5; Paraflagellar rod protein 2-4; Paraflagellar rod protein 2-3; Paraflagellar rod protein 2-2; Paraflagellar rod protein 2-1; 69 kDa paraflagellar rod protein, putative",-0.048341182993717764,0.18293879032647958,-1.6088205785404477,0.7376941969918293,1.0
Tb927.3.3450,"ADP-ribosylation factor-like protein 3, putative",8,-0.22656061203974578,-0.0380655720526741,0.11928976837475146,35.379,1.548745553259414,6.868256397216593,0,0.0,Tb927.3.3450,"ADP-ribosylation factor-like protein 3, putative",-0.04844547190588947,0.6533103653141108,-0.4845845392907157,0.18488045131116632,1.0
Tb927.3.910,tubulin gamma chain,10,-0.4178486827322851,0.13132607460659126,0.13802804476676123,33.368,1.523330176837775,6.6429786420764865,0,0.0,Tb927.3.910,tubulin gamma chain,-0.04949818778631088,0.8014204287053542,-0.2687410914272507,0.09613959132566807,1.0
Tb927.8.5290,"WW domain containing protein, putative",11,-0.13061812744163379,0.000432743603971136,-0.020955114619134633,30.523000000000003,1.4846272166817833,6.409611930846435,0,0.0,Tb927.8.5290,"WW domain containing protein, putative",-0.05038016615226576,0.2823623598485975,-1.2411571261282852,0.5491931971370944,1.0
Tb927.11.2920,"glycerolphosphate mutase, putative",3,0.0038900274333718426,0.02842770457266734,-0.18581875682959687,8.2728,0.9176525251195536,6.195567580659728,0,0.0,Tb927.11.2920,"glycerolphosphate mutase, putative",-0.05116700827451923,0.49182629516257775,-0.7558185608908855,0.3081882557137602,1.0
Tb927.3.1800,"hypothetical protein, conserved",4,0.0526941113038451,-0.21224994349282286,-0.008958036116843298,9.4746,0.9765608839214048,5.940466677663529,0,0.0,Tb927.3.1800,"hypothetical protein, conserved",-0.056171289435273684,0.5215099579999695,-0.7017637197046914,0.2827373944989113,1.0
Tb927.10.10590,"histone H2B, putative",6,-0.04969583473821682,-0.03848038650938287,-0.0807743460250764,38.75,1.588271706842329,7.457245878340744,0,0.0,Tb927.10.10590;Tb927.10.10580;Tb927.10.10570;Tb927.10.10560;Tb927.10.10550;Tb927.10.10540;Tb927.10.10530;Tb927.10.10520;Tb927.10.10510;Tb927.10.10500;Tb927.10.10490;Tb927.10.10480;Tb927.10.10470;Tb927.10.10460;Tb927.10.10445,"histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; Core histone H2A/H2B/H3/H4, putative",-0.0563168557575587,0.0112302470421078,-4.451898962292975,1.9496106900569625,1.0
