Gene_id,E1,C1,E2,C2,mean_E,mean_C,log10Sum,log2FC,desc,Log10signal_Q,t,prob,-log10pvalue
Tb927.8.4320,1592.97666352279,2581.042180144499,2845.4958571219054,1328.5229865453846,2219.236260322348,1954.782583344942,3.9215844010264425,0.18305510962521668,"hypothetical protein, conserved",0,0.2985934095957515,0.7934170036445383,0.10049849643829199
Tb927.8.4330,4342123.733928705,14352012.02679545,13178039.908563787,5516095.852160372,8760081.821246246,9934053.939477911,7.572735387966503,-0.1814382352729135,small GTP-binding protein Rab11,45,-0.1878975828468245,0.868293748328453,0.06133332586460597
Tb927.8.4360,203630.7884229544,1401.7216594897734,3366.495048903477,201666.0150335407,103498.64173592895,101533.86834651523,5.612852724183139,0.027650791517407174,"hypothetical protein, conserved",24,0.013874710900703545,0.99018956996934,0.0042816525638339955
Tb927.8.4370,45534.59326784786,66851.36508877606,81937.34907802328,30448.60927860064,63735.97117293557,48649.987183688354,5.3517420489861856,0.3896684025726058,"hypothetical protein, conserved",20,0.5860765946014781,0.6171547906286259,0.20960589547286643
Tb927.8.4430,150.94008159907537,107757.01384079928,70489.90102437057,37418.052898027796,35320.420552984826,72587.53336941353,5.334083453482144,-1.0392192711915542,uridine phosphorylase,20,-0.7492811333730379,0.5318293205026612,0.27422772307535886
Tb927.8.4450,3876.087588878207,2949546.4027651907,1204655.3345089334,1748767.1558451357,604265.7110489057,2349156.7793051633,6.771355573379117,-1.9588880159334456,"RNA-binding protein, putative",38,-2.055039358750649,0.17621529061932695,0.7539564095251142
Tb927.8.4500,4537992.179512301,2919754.797165643,5980168.343729566,1477578.6329483786,5259080.261620933,2198666.7150570108,7.173637640377573,1.2581815849165165,Eukaryotic translation initiation factor 4 gamma 5,42,3.001074661617425,0.09540707894483356,1.0204194006352967
Tb927.8.4540,6940971.96697761,24487813.260642044,26924855.394427203,4503929.83319245,16932913.680702407,14495871.546917247,7.798357590835646,0.22418816572900976,"PAB1-binding protein , putative",46,0.17246387821396,0.8789464479724137,0.05603758460605449
Tb927.8.4570,1583927.281383795,1054.0011307180014,1146759.7853279226,438221.4971865903,1365343.5333558586,219637.74915865413,6.5010541335435175,2.636066055660789,"Zinc finger, C3HC4 type (RING finger), putative",34,3.7062971815587806,0.06570451297682946,1.1824047994870752
Tb927.8.4580,13809.352305675666,8710064.379398622,3923386.275565994,4800487.4561383035,1968597.813935835,6755275.917768463,7.241739366690209,-1.7788462996931895,Basal body protein,43,-1.7314878888504466,0.2255040581807859,0.646845638133412
Tb927.8.4610,753008.8808248903,907597.2982438592,863853.8544963311,796752.3245724186,808431.3676606107,852174.8114081388,6.521296645251736,-0.0760241086459083,Ras-related protein RabX1,35,-0.5580999242782788,0.6329144291338845,0.19865500320080082
Tb927.8.4640,4289.531658878723,991028.0314274061,259347.94209740616,735969.6209888785,131818.73687814243,863498.8262081423,6.298991663236008,-2.7116387652595044,Component of motile flagella 19,32,-4.056921329783918,0.05572806695647574,1.2539260210869143
Tb927.8.4660,308978.4508633598,9185198.434002005,5516862.805454213,3977314.0794111504,2912920.6281587863,6581256.256706578,7.278487314409851,-1.1758966065165075,"hypothetical protein, conserved",43,-0.9961453911040787,0.42413623233684317,0.3724946258382712
Tb927.8.4690,1953403.7134627928,8977329.30912639,10033912.040663831,896820.9819253535,5993657.877063312,4937075.145525872,7.339679282681483,0.2797801319664194,"hypothetical protein, conserved",44,0.1849182710052398,0.8703467051893009,0.06030771042029371
Tb927.8.4770,1435772.373867223,7425.613698297064,996454.4416000913,446743.54596542905,1216113.4077336572,227084.57983186306,6.460355910270247,2.4209761241451306,small GTP-binding protein Rab18,34,3.183794421453732,0.08610258717484479,1.064983798849737
Tb927.8.4780,81251.67908978689,164407.29493593224,108756.71291587799,136902.2611098411,95004.19600283244,150654.77802288666,5.691362629384824,-0.6651832900403419,Flagellar Member 3,25,-2.8613601548114054,0.10351870828314216,0.9849811558118078
Tb927.8.4810,2408960.598436945,18202851.104535002,9069134.890812162,11542676.812159782,5739047.744624553,14872763.958347391,7.615146162019787,-1.3737895014089418,prohibitin 1,45,-1.9394425396797346,0.1919997507069265,0.7166993351853904
Tb927.8.4840,171585.62894466842,123575.59057600074,141121.22468670658,154039.99483396256,156353.4268156875,138807.79270498164,5.771089291719613,0.17172227586106303,"kinesin, putative",26,0.8145005400298063,0.5009175809031737,0.3002337254371691
Tb927.8.4890,2599097.208888716,1315002.223059172,3236592.8878288963,677506.5441189923,2917845.0483588064,996254.3835890822,6.8936618497396145,1.5503171990380675,pol-associated gene 1,39,4.262836077516187,0.050868005187769905,1.29355529309266
Tb927.8.4930,206.9962276224811,60439.88915208698,49123.998272116725,11522.887107592736,24665.497249869604,35981.388129839856,5.083838497533697,-0.5447564735758803,"hypothetical protein, conserved",13,-0.32714773358824717,0.7746233051137066,0.11090944108343949
Tb927.8.4940,47761.77959988101,149.89070393601318,35045.19923682836,12866.471066988664,41403.489418354686,6508.180885462339,4.981471307225239,2.6694261065267777,"hypothetical protein, conserved",11,3.880714561738002,0.060443545445268275,1.2186500691153443
Tb927.8.5050,5433.859762528408,1583531.2306894893,586605.6076516521,1002359.4828003657,296019.73370709026,1292945.3567449274,6.50214435153052,-2.1268960451158874,"OTU-like cysteine protease, putative",34,-2.42590205373564,0.13608226010420713,0.8661984864131633
Tb927.8.5060,2288.9995092618597,2149922.2762180287,1682597.4549177317,469613.82080955897,842443.2272134968,1309768.0485137939,6.633914898057349,-0.6366599718387328,ADP-ribosylation factor-like protein 6,36,-0.39331891605330543,0.7320514254503889,0.13545840937212958
Tb927.8.5090,202962.7488101546,417633.9060886202,532510.56355714,88086.09134163483,367736.6561836473,252859.99871512753,6.093839426011518,0.5403341649570095,DNA-directed RNA polymerase I largest subunit,29,0.49297892361022033,0.6708370214580723,0.17338297801095673
Tb927.8.5100,6228.97872648409,38181.998007871836,15779.684836439594,28631.291897916333,11004.331781461842,33406.64495289409,4.948520320417851,-1.6020635565279193,"hypothetical protein, conserved",10,-3.317205529185371,0.08010901481031778,1.0963186092330839
Tb927.8.5110,4208.04783006721,2688.3186430946653,4559.066094523837,2337.3003786380386,4383.556962295524,2512.809510866352,4.139650327518208,0.8028006865963283,"hypothetical protein, conserved",0,7.537033497904904,0.017151908779536616,1.7656875417266682
Tb927.8.5230,501.37946087718143,40174.25166484547,27879.82430752931,12795.806818193338,14190.601884203246,26485.029241519405,4.910364295866419,-0.9002413199111854,"peptidyl-prolyl cis-trans isomerase, putative",9,-0.6350596612668239,0.590352353313022,0.22888870119899732
Tb927.8.5250,5842558.4779186,6759454.079514545,8500644.737124057,4101367.8203090867,7171601.607521329,5430410.949911816,7.401469903701477,0.4012339676544586,"delta-coat protein, putative",44,0.9263865813763147,0.45204291255641293,0.3448203355385434
Tb927.8.5260,3621.3399515706715,167030031.71906662,122112955.32594088,44920697.73307729,61058288.332946226,105975364.72607195,8.52383397498774,-0.7954698799176999,"60S ribosomal protein L39, putative",48,-0.5202087059503188,0.654772276719773,0.18390971704645767
Tb927.8.5280,1152175.9471337746,879749.3559172638,993916.7103685972,1038008.5926824411,1073046.328751186,958878.9742998525,6.608937734182839,0.16229172486251342,mitochondrial ribosomal protein s34,36,1.0202059882602585,0.41495066048996976,0.38200353979593427
Tb927.8.5290,428885.1299942299,418046.2624159998,609035.9824790498,237895.40993117978,518960.55623663985,327970.8361735898,6.228878226414448,0.6620573570491526,"WW domain containing protein, putative",31,1.499300439945271,0.2725528717980594,0.5645492375971003
Tb927.8.5330,19633.776360061023,47868.472427550754,47510.281774098774,19991.967013513007,33572.0290670799,33930.21972053188,5.13034823693623,-0.015311037454018465,"tyrosyl/methionyl-tRNA synthetase, putative",15,-0.018171505807610476,0.9871518656004267,0.005616029378273986
Tb927.8.5370,7783.215283557772,480202.1421670527,396081.0511323,91904.30631831044,201932.13320792888,286053.2242426816,5.989436786367907,-0.5024131025735263,"hypothetical protein, conserved",28,-0.3063761289396184,0.7882709506208105,0.10332447777245037
Tb927.8.5380,3186.267083301507,1540852.3411875663,2774.2809472571525,1541264.3273236107,2980.2740152793294,1541058.3342555885,6.489688151216393,-9.014260775952078,"ubiquitin fold modifier protein, putative",34,-5279.7185693309675,3.5873886493961707e-08,7.445221570314623
Tb927.8.540,89827.26930325721,108683.50741794736,196308.93726388286,2201.83945732171,143068.10328357003,55442.673437634534,5.598814084312279,1.3676333314438698,"N-terminal region of Chorein, a TM vesicle-mediated sorter, putative",24,1.1637784575530614,0.3645751947386626,0.4382128835543187
Tb927.8.5400,282991.50274083816,1629306.0749805905,919443.5643333028,992854.013388126,601217.5335370705,1311080.0441843583,6.5825854705844105,-1.1247967789560718,"hypothetical protein, conserved",35,-1.5773335504103203,0.2554428647442019,0.592706223909488
Tb927.8.5450,83395.44508687542,193.34746742356987,70876.64700117077,12712.14555312821,77136.0460440231,6452.74651027589,5.223178047527502,3.5794199391508967,amino acid permease 24,17,7.984894408357945,0.015324571828990385,1.8146116508979344
Tb927.8.5460,84815083.54492818,6832883.694840108,38914281.49009253,52733685.749675766,61864682.517510355,29783284.72225794,8.263152832378015,1.0546131608350524,Flagellar calcium-binding 44 kDa protein,47,0.9884347512649302,0.4271270041145322,0.36944297044348107
Tb927.8.5480,7403.355285281885,676861.9806459197,420737.3055416377,263528.03038956376,214070.3304134598,470195.0055177417,6.136254535375165,-1.1351743587195249,"hypothetical protein, conserved",30,-0.8763252787878347,0.473271844533919,0.32488933142312953
Tb927.8.5520,4415.418881822392,3138665.882909461,2127329.2654063497,1015752.0363849336,1065872.342144086,2077208.9596471973,6.798385610681769,-0.9626116942183529,"hypothetical protein, conserved",38,-0.6737183249046685,0.5699190066868405,0.24418685914905136
Tb927.8.5580,601215.7198974399,4149976.225653977,1942653.0286648155,2808538.916886601,1271934.3742811277,3479257.571270289,6.977832571696724,-1.4517552499935467,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative",40,-2.3270758769869166,0.14543184643673793,0.8373404819411
Tb927.8.5600,2607.844853982901,7325753.450789959,3753741.1509984834,3574620.1446454576,1878174.497926233,5450186.797717708,7.166036868009987,-1.5369745696354993,"transaldolase, putative",42,-1.3466832093260768,0.3103950023293811,0.5080852799339696
Tb927.8.5650,9184.032339948313,340858.9421624329,120737.20450441113,229305.76999797006,64960.61842217972,285082.35608020145,5.845151361281522,-2.1337414806750594,"hypothetical protein, conserved",27,-2.7905898212393145,0.1080047856242576,0.9665570007708169
Tb927.8.5690,342.7365872088096,31893.612089201768,24215.696022064545,8020.652654346033,12279.216304636677,19957.1323717739,4.809375840227248,-0.700685948948101,KREPB8,6,-0.4548331371540895,0.693829453543788,0.15874726799924654
Tb927.8.570,379.6947218422402,48506.56974633694,35881.98393754242,13004.28053063676,18130.83932969233,30755.42513848685,4.990216848578499,-0.7623952055360266,proteasome regulatory non-ATP-ase subunit 10,11,-0.502893218002534,0.6649538219950176,0.17720851341733446
Tb927.8.5760,816074.8883624393,2206285.7894472284,1520534.760788222,1501825.9170214457,1168304.8245753306,1854055.8532343372,6.781376285923658,-0.6662679660849293,"Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative",38,-1.3766552831482104,0.3024723096181615,0.519314377475904
Tb927.8.580,1090756.3798402962,485382.5732490059,481960.74472147995,1094178.2083678218,786358.5622808881,789780.3908084139,6.498624498094015,-0.0062642482045142545,"hypothetical protein, conserved",34,-0.007948802574442982,0.9943794365782614,0.0024478653327532855
Tb927.8.5990,30745.877507930352,335.2801036442497,22319.179775140597,8761.977836434002,26532.528641535475,4548.628970039126,4.7935271813062625,2.544258511487008,"NLE (NUC135) domain/WD domain, G-beta repeat, putative",6,3.6894558289783226,0.06624729870874607,1.178831825765547
Tb927.8.600,7170.137012614978,462304.9547282594,103813.90749779984,365661.1842430746,55492.02225520741,413983.06948566705,5.9726425511448085,-2.8992194834185074,"Bucentaur or craniofacial development, putative",28,-5.245893226613799,0.03447012700120571,1.4625571164811957
Tb927.9.14000,39307885.56424902,204617616.02404284,107000783.90591668,136924717.6823752,73154334.73508285,170771166.85320902,8.688287202374257,-1.2230491512706774,"60S ribosomal protein L12, putative",48,-2.039372685751523,0.17824935725819704,0.7489720274773399
Tb927.8.6060,3484.554197329639,18221695.19883392,4720711.970489648,13504467.782541605,2362098.262343489,15863081.490687761,7.561701816075919,-2.747532163066451,"glycine acetyltransferase, putative",45,-4.047562668051998,0.055964815149841154,1.2520849263631795
Tb927.8.6070,818134.3629237374,265330.46679266094,388488.35913785285,694976.4705785455,603311.3610307951,480153.46868560323,6.335844813942798,0.32940715034644863,Trypanosome basal body component protein,33,0.4053838744760092,0.7244476501538418,0.13999299193295775
Tb927.8.610,138891.4354131952,585209.099918944,650709.1830737833,73391.35225835588,394800.30924348923,329300.22608864994,6.160828864221343,0.2617196173955608,"hypothetical protein, conserved",30,0.1809845523285127,0.8730598680863569,0.058955974521156244
Tb927.8.6100,31375.49525102561,17645.012833666162,48001.27508316297,1019.2330015288048,39688.38516709429,9332.122917597484,4.991407803951612,2.088439648504294,"hypothetical protein, conserved",11,2.582148820063727,0.12292944551110147,0.9103440773145483
Tb927.8.6110,32640384.502039738,93746398.71986018,60788854.209163375,65597929.01273655,46714619.35560156,79672163.86629836,8.402731656050909,-0.7702016460228959,"3-hydroxy-3-methylglutaryl-CoA synthase, putative",48,-1.6558273651994257,0.2395948035051661,0.6205226054542831
Tb927.8.6160,53939265.314837106,748956735.2029638,376581042.09139144,426314958.4264095,215260153.70311427,587635846.8146867,9.205689290224946,-1.4488411151408696,"40S ribosomal protein S8, putative",49,-1.6322088253970195,0.24422672258831837,0.6122068185332047
Tb927.9.14370,33941508.26068103,361545767.76603574,211820289.37202796,183666986.65468884,122880898.8163545,272606377.2103623,8.898162511208733,-1.1495586383373149,"60S ribosomal protein L26, putative",49,-1.1903825788251845,0.35603332406125365,0.44850935096364625
Tb927.8.6200,201368.69045072183,264640.36041009094,420335.5140851895,45673.53677562332,310852.10226795566,155156.94859285714,5.969424347334101,1.0025000273618252,"tubulin folding cofactor D, putative",28,1.0055687627393979,0.42051227372258526,0.3762213236896133
Tb927.8.6210,878570.9220524991,75754.11724214569,635836.9129276101,318488.12636703474,757203.9174900546,197121.12180459022,6.280726314529081,1.9415995035652829,"phosphatidylinositol 3-kinase, putative",32,3.2631467200077915,0.08246318085881489,1.0837399171360709
Tb927.8.6230,61482.72569306846,500864.6904351595,139357.96907261023,422989.4470556177,100420.34738283935,461927.0687453886,6.0510346996511615,-2.201613469204907,"hypothetical protein, conserved",29,-6.564958079787601,0.022425041897870705,1.6492667368681713
Tb927.8.6240,2525.0984471362435,178135.29977133957,127375.06506080442,53285.33315767138,64950.081753970335,115710.31646450548,5.557892958849745,-0.8331142508006626,STOP axonemal protein,23,-0.5749766243751758,0.6233686273319528,0.20525505852287187
Tb927.8.6280,87.2839603737883,36054.51559562573,24722.22091129264,11419.578644706877,12404.752435833214,23737.047120166302,4.859039768620028,-0.9362475320560543,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative",7,-0.6505510798473801,0.5820875833222335,0.23501166467689844
Tb927.8.630,102578.6914866996,3243.655447174885,77377.77554723626,28444.571386638243,89978.23351696793,15844.113416906564,5.325607384773915,2.5056291100842,"lipoyltransferase, putative",19,4.1602249034102075,0.05320902168095975,1.274014726086867
Tb927.8.6330,491719.4984776921,3766.0015416549168,370646.343422532,124839.15659681492,431182.92095011205,64302.57906923492,5.996060945396019,2.745351526505933,"WD domain, G-beta repeat/PFU (PLAA family ubiquitin binding), putative",28,4.285402119236353,0.050373386184083324,1.2977988541525558
Tb927.8.6360,654877.2451248217,14426.710090145574,386173.7643817249,283130.1908332425,520525.5047532733,148778.45046169404,6.126653387114455,1.8068032774571912,"SPRY domain containing protein, putative",30,1.956542298959054,0.18954796416028227,0.7222808757519416
Tb927.8.6390,104.69771527041726,135339.52410091937,104585.16422642858,30859.057589761214,52344.9309708495,83099.29084534029,5.4327904779983145,-0.6667863305238113,"lysophospholipase, putative",21,-0.4162809976730231,0.7176240149216664,0.14410303627743792
Tb927.8.6440,761380.5649959327,1824518.0217300993,2153964.519713355,431934.0670126769,1457672.542354644,1128226.0443713882,6.713641484464774,0.3696105168999098,"RNA-binding protein, putative",37,0.3345634594926674,0.7697824286546497,0.11363200649866377
Tb927.8.650,365829.07787744893,544210.6777175124,538210.9420048341,371828.8135901273,452020.00994114147,458019.7456538198,6.260090360796483,-0.019023156556490572,"cation-transporting ATPase, putative",32,-0.04922157941889889,0.9652161492998925,0.015375420400677443
Tb927.8.6530,10360.979724531438,445949.5083341469,672.3382803675978,455638.1497783108,5516.659002449518,450793.82905622886,5.960290446583614,-6.352529149397001,"SET domain containing protein, putative",28,-64.99538831468352,0.00023663595806048025,3.625919261395785
Tb927.8.6540,21135.4521742916,24003.010261559,29838.460348730277,15300.00208712032,25486.95626151094,19651.506174339658,4.955576757162515,0.3751192011715651,TFIIH basal transcription factor subunit,10,0.9482436980890409,0.44309205283068454,0.35350603927719426
Tb927.8.6580,13769.915633318613,1053328.699287649,363134.57178057695,703964.0431403905,188452.24370694777,878646.3712140198,6.329234551861645,-2.2210836689510356,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",32,-2.7938770525755325,0.10779037340343221,0.967420023606171
Tb927.8.6640,120.2134618417181,74486.96395155741,44900.57887740323,29706.5985359959,22510.396169622476,52096.781243776655,5.173810605456911,-1.210602791953566,"Male sterility protein, putative",16,-0.9343708262577404,0.4487510622538504,0.34799451037921864
Tb927.8.6660,362.485218499888,35469.790404780084,30618.72912041204,5213.546502867923,15490.607169455965,20341.668453824004,4.855304385723776,-0.39304432296117275,"paraflagellar rod component, putative",7,-0.22674449222769372,0.8416893295932926,0.07484817850085884
Tb927.8.6680,2115.9410980671164,523625.5631134807,1801.4135231068608,523940.0906884409,1958.6773105869886,523782.82690096076,6.021802259040683,-8.062945213916697,"clathrin assembly sigma-adaptin protein 3, putative",29,-2346.283277762942,1.8165150105919805e-07,6.7407610090369765
Tb927.8.6720,66974.11696435987,220.0070485179627,36605.68824387615,30588.435769001666,51789.90260411801,15404.221408759815,5.1283612922243655,1.7493450807285522,"hypothetical protein, conserved",15,1.6944282595678408,0.23226694954665242,0.6340125837886175
Tb927.8.6730,11648.357743350742,984.1069151530363,8535.696301563075,4096.768356940704,10092.027022456909,2540.43763604687,4.402518087562314,1.990067020726254,Enriched in surface-labeled proteome protein 24,1,3.4310060144544026,0.07545918152823113,1.1222879097061942
Tb927.8.6760,114.49900801233532,113840.0678698944,84433.1347341645,29521.43214374226,42273.81687108842,71680.75000681833,5.357761730446991,-0.7618213545184079,"translationally-controlled tumor protein homolog, putative",20,-0.4932205473937623,0.6706931803660393,0.17347610955983328
Tb927.8.6770,10090.407994251313,1519912.6016918614,996741.0721656338,533261.9375204791,503415.74007994257,1026587.2696061702,6.485722280787976,-1.0280340449212935,"WD domain, G-beta repeat, putative",34,-0.7498867627326199,0.5315339278185521,0.2744690092326632
Tb927.8.6930,462732.6545029675,866509.1407042478,1112288.111120484,216953.68408673131,787510.3828117258,541731.4123954895,6.424633983960162,0.5397211964487526,"serine/threonine-protein kinase NRKB, putative",34,0.5351105125322779,0.6461063532380862,0.1896959884712421
Tb927.8.6980,1528881.5909175156,1387710.8328108066,1257424.4790853185,1659167.9446430039,1393153.0350014172,1523439.3887269052,6.76590573898075,-0.12897835863947182,Flagellum attachment zone protein 14,38,-0.6787544713310756,0.567304184366807,0.24618401312009847
Tb927.8.7020,7393.116222257371,322990.62301557895,157499.85466375665,172883.8845740797,82446.48544300701,247937.25379482933,5.820048659817582,-1.5884451593665623,"peptidase, putative",26,-1.5591524503205623,0.2593042631301511,0.5861903430891884
Tb927.8.7040,362.9981637157573,33445.08348496625,21894.62556354078,11913.456085141232,11128.811863628269,22679.26978505374,4.830050524222469,-1.0270746142945384,"hypothetical protein, conserved",7,-0.7586428067314781,0.5272807512743416,0.2779580825807715
Tb927.8.710,145984.6522928688,236317.8700630806,236278.62741597742,146023.89493997197,191131.63985442312,191170.88250152627,5.883437159081012,-0.00029617995830650797,"RNA-binding protein, putative",27,-0.000614631083425335,0.9995653902340277,0.00018878965102835004
Tb927.8.7100,297968.61418599857,4852419.63477954,2354574.7348549827,2795813.5141105554,1326271.6745204907,3824116.5744450474,7.012869964128064,-1.5277501746375493,acetyl-CoA carboxylase,41,-1.7176289123503667,0.22800263862661369,0.6420601269717074
Tb927.8.7170,157.83300020686175,60293.338584753816,40062.6966243303,20388.474960630367,20110.264812268582,40340.90677269209,5.082434717865783,-1.0043114336510455,"inositol polyphosphate 1-phosphatase, putative",13,-0.7169664456301874,0.547818632489152,0.26136320054206413
Tb927.8.7200,1867378.890497038,446859.6039994026,1160516.9016595343,1153721.592836906,1513947.8960782862,800290.5984181543,6.66543810892557,0.9197196884139884,"Region in Clathrin and VPS, putative",36,1.4278088865654162,0.289518775816835,0.538323266239721
Tb927.8.7260,512327.11721090815,1688902.7043452882,824362.2527934795,1376867.568762717,668344.6850021938,1532885.1365540028,6.643695383525419,-1.197585355816454,"kinetoplast-associated protein, putative",36,-3.918292180532951,0.05939049345112169,1.22628306633421
Tb927.8.7400,30603.379972157425,101653.85775535085,54588.400181717414,77668.83754579087,42595.890076937416,89661.34765057085,5.422449443623444,-1.0737719471598461,RNA polymerase IIA largest subunit,21,-2.7750907790937807,0.10902389205400956,0.9624783181126862
Tb927.8.7490,428898.3998074314,443902.16708497994,563930.7084900497,308869.8584023616,496414.55414874054,376386.0127436708,6.241945015322825,0.39933239816494925,symplekin,31,1.2570768639221257,0.33563670976330273,0.47413054493588797
Tb927.8.750,8322.760296613635,2094535.3750387153,1460649.3729604797,642208.7623748492,734486.0666285467,1368372.0687067823,6.6238399706236155,-0.8976535332473619,"nucleolar RNA-binding protein, putative",36,-0.6172510875451263,0.5999794837886857,0.22186359999919142
Tb927.8.7510,389.9939361122804,28334.51344815532,20711.333475834654,8013.17390843295,10550.663705973468,18173.843678294135,4.7592825850824845,-0.7845298179563308,"p-nitrophenylphosphatase, putative",5,-0.5305164299919044,0.6487684005476504,0.1879103113893703
Tb927.8.7530,2387.5768373577653,579378.383380696,489650.81205709226,92115.1481609614,246019.19444722502,335746.7657708287,6.065778302258849,-0.4486026231249955,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",29,-0.2604217579178037,0.8188989560601083,0.08676968252867094
Tb927.8.760,17928.5906178466,109150.74334640852,99866.49408357739,27212.839880677744,58897.54235071199,68181.79161354313,5.405104925643401,-0.21117907448313422,nucleolar RNA-binding protein,21,-0.16024221597809835,0.8874120833929713,0.051874662034652
Tb927.8.7700,27108.278746430376,332.9363703563615,24123.132305376195,3318.0828114105457,25615.705525903286,1825.5095908834537,4.739433333997212,3.810657474514992,"amino acid transporter, putative",4,11.270608798319802,0.007780607415657941,2.108986497229958
Tb927.8.7720,2552054.573441621,787.4839308367002,1207940.0986051618,1344901.9587672958,1879997.3360233912,672844.7213490662,6.708053941790802,1.482385113417592,"hypothetical protein, conserved",37,1.2701087827614446,0.33181558537579403,0.47910321902370845
Tb927.8.7760,12452.958043562145,207125.2507993704,151049.36554350515,68528.84329942739,81751.16179353364,137827.04704939888,5.642619233769675,-0.7535478904371357,"hypothetical protein, conserved",24,-0.5721885500600347,0.6249374754413739,0.20416343134252057
Tb927.8.7780,15920.173456728957,1559435.5883249412,819083.6481102981,756272.1136713721,417501.9107835135,1157853.8509981567,6.498408641365095,-1.4715984565032205,"hypothetical protein, conserved",34,-1.3036147531888145,0.3222290507711256,0.4918353080482429
Tb927.8.7790,31891.51544938525,175.5083513738062,18277.161631978004,13789.862168781046,25084.338540681627,6982.685260077426,4.807088649796121,1.8449330448054229,"zinc finger domain, LSD1 subclass, putative",6,1.8803392297675094,0.2008084373535247,0.6972180434239539
Tb927.8.7820,3442.8358748300875,4122915.122170409,3345721.8744096546,780636.0836355847,1674582.3551422423,2451775.602902997,6.9165968956124635,-0.550025614560234,"'Cold-shock' DNA-binding domain containing protein, putative",40,-0.32885262388202,0.7735088848443181,0.11153469344916586
Tb927.8.7930,153461.50861883137,2694.5741296941055,17468.125720959884,138687.95702756557,85464.81716989563,70691.26557862984,5.49458890163441,0.2737986653432094,"receptor-type adenylate cyclase GRESAG 4, putative",22,0.1536321590034783,0.8920010598332718,0.04963462961550446
Tb927.8.7940,86604.36403318013,1658.1492688817523,62579.64965029988,25682.863651762007,74592.00684174,13670.50646032188,5.246806285619434,2.4479543494921936,"receptor-type adenylate cyclase GRESAG 4, putative",18,3.5861409507916164,0.0697235983789092,1.1566202073942724
Tb927.8.7950,141951.22070790513,296394.94301659253,230510.54169073835,207835.62203375928,186230.88119932174,252115.2825251759,5.942847205754584,-0.43699124951388,Flagellar Member 4,28,-1.0521152699659506,0.4031070719423535,0.39457958269884796
Tb927.8.7970,1450188.6940088572,2750409.3635806236,3414744.2636979395,785853.7938915408,2432466.4788533985,1768131.5787360822,6.924341122876268,0.460194284255866,hypothetical protein,40,0.4782310259884247,0.6796597848748737,0.1677084263019916
Tb927.8.7990,12860.763292827354,164758.9551527492,69871.31518489332,107748.40326068323,41366.039238860336,136253.67920671622,5.550521172966605,-1.7197764544228087,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative",23,-2.353799128241596,0.14281796674296013,0.8452171541389871
Tb927.8.800,12656.496271445327,48193.69198303632,26857.55566342425,33992.63259105741,19757.025967434787,41093.162287046864,5.085291921825071,-1.05653256222842,"Domain of unknown function (DUF3437), putative",13,-2.124760732208433,0.16753519434846345,0.7758939462045732
Tb927.8.8020,75368.9186328706,124.97646584525894,57166.93350749302,18326.961591222847,66267.92607018181,9225.969028534053,5.178941828986698,2.8445384149305757,"monoglyceride lipase, putative",16,4.431907218742347,0.0473267863795452,1.3248929843343278
Tb927.8.8030,130.27581623164758,53608.337966125626,35613.69944413921,18124.914338218063,17871.987630185427,35866.62615217184,5.031316455036202,-1.0049419500157128,"emp24/gp25L/p24 family/GOLD, putative",12,-0.7171873299108482,0.5477078183278703,0.2614510596328047
Tb927.8.810,170.07800756047013,68132.26582505458,37864.33592462155,30438.007907993495,19017.20696609101,49285.13686652404,5.135465602655995,-1.3738472574626768,"radial spoke protein RSP9, putative",15,-1.135592510252764,0.373886698524468,0.4272599851270885
Tb927.8.8120,548711.7936134693,3086.210348320902,550717.4639486629,1080.5400131273755,549714.628781066,2083.3751807241388,6.042810120821377,8.04361639425848,"hypothetical protein, conserved",29,386.13900421788793,6.70669083041921e-06,5.173491713599368
Tb927.8.8140,538743.2401023386,134620.340512498,503016.396222291,170347.1843925457,520879.8181623148,152483.76245252183,6.129279619201449,1.7722949174830736,"small GTP-binding rab protein, putative",30,14.5826118886617,0.004669593581762903,2.330720916624158
Tb927.8.8150,75664.64501313986,255.38824257949747,60222.763910611146,15697.269345108214,67943.7044618755,7976.328793843856,5.181386385319944,3.0905430940332406,"C2 domain containing protein, putative",16,5.491991254599481,0.03159164061601473,1.5004278197428167
Tb927.8.820,638590.9932244867,1055484.6510133848,1692777.725008818,1297.9192290534022,1165684.3591166525,528391.2851212191,6.52996279430426,1.141498615132696,"VID27 cytoplasmic protein, putative",35,0.8549419958314998,0.48265328092742865,0.3163647372645411
Tb927.8.8230,1832379.3740611314,2416.911032347328,494975.5780895791,1339820.7070038996,1163677.4760753552,671118.8090181234,6.5646178478100845,0.7940511611469668,"amino acid transporter, putative",35,0.5208472933267851,0.6543990788681888,0.1841573206489954
Tb927.8.8280,36982.20979672442,383.804275182603,23367.564371854365,13998.449700052659,30174.887084289392,7191.126987617631,4.873506768683503,2.069058580865769,"hypothetical protein, conserved",8,2.3874250286142136,0.13962047029736435,0.8550509034503384
