[Input ID],Gene_desc,unique,Score,Ratio H/L normalized,Intensity,logInt,logRatio,logScore,[SignalP Peptide],[# TM Domains],Log2 H/L,Log10 (Int H*L),Group,Glycosome status 
Tb927.10.11600,"hypothetical protein, conserved",4,9.7571,0.99685,1604300,6.205285583500525,-0.004551662016070665,0.9893207560738538,0,0.0,,,,
Tb927.11.8970,"ribose 5-phosphate isomerase, putative",4,13.992,0.9966200000000001,3540600,6.549076865022643,-0.004884568817654602,1.1458797964706202,0,0.0,0.25886812,17.76585075,i,red
Tb927.10.14320,Flagellum attachment zone protein 9,2,1.9595,0.9962799999999999,606270,5.78266607861464,-0.005376832673002541,0.2921452678141214,1,0.0,0.053356475,13.35298428,i,red
Tb927.6.720,"40S ribosomal protein L14, putative",3,13.655999999999999,0.99623,4442900,6.647666538328213,-0.005449238585203314,1.1353235081066773,0,0.0,-0.184726045,16.52023744,i,red
Tb927.1.5000,"hypothetical protein, conserved",2,12.880999999999998,0.9957600000000001,492460,5.692370960752885,-0.006130031844005088,1.109949580230588,0,0.0,4.955196338,17.32613954,iii,green
Tb927.8.2630,kinesin-C,5,5.7764,0.99572,1379600,6.139753185695353,-0.006187986532621973,0.7616572593153708,0,0.0,-0.043385717000000004,17.43215425,i,red
Tb927.11.3320,"ras-like small GTPase, putative",5,8.3367,0.9954299999999999,2368700,6.37451006004955,-0.006608227664446555,0.9209941734907028,0,0.0,-0.156643201,13.13034051,i,red
Tb927.11.3970,"hypothetical protein, conserved",4,15.011,0.99531,922360,5.964900460639687,-0.006782156359420498,1.1764096249558424,0,0.0,0.09387352199999999,13.71121298,i,red
Tb927.11.10770,"VHS domain containing protein, putative",4,7.3432,0.99484,1545100,6.188956592526399,-0.007463579047985551,0.8658853568491768,0,0.0,-0.040474977999999995,15.15776976,i,red
Tb927.3.5240,"hypothetical protein, conserved",5,26.612,0.9942700000000001,2272900,6.356580328640258,-0.008290417378510963,1.4250775147740116,0,0.0,,,,
Tb927.9.14370,"60S ribosomal protein L26, putative",2,2.8724,0.9942700000000001,665200,5.822952240547481,-0.008290417378510963,0.4582449180551322,0,0.0,-0.12671375099999999,17.37589833,i,red
Tb927.3.3940,"RNA-binding protein, putative",4,21.366,0.99419,3150800,6.498420836797279,-0.008406502794695854,1.3297232240578973,0,0.0,0.191519283,13.51210185,i,red
Tb11.v5.0732,"hexokinase, putative",3,6.3606,0.99418,788070,5.896564795235155,-0.008421014128511095,0.8034980848934707,0,0.0,,,,
Tb927.6.2550,"RNA-binding protein, putative",11,46.88,0.9941200000000001,7225400,6.85886189474819,-0.008508085196739611,1.6709876030100344,0,0.0,0.043680265999999995,15.86670642,i,red
Tb927.11.1540,"isovaleryl-coA dehydrogenase, putative",5,27.644000000000002,0.9932799999999999,2467600,6.392274761571942,-0.009727632249684145,1.4416008842969312,0,0.0,0.25165116,14.74900463,i,red
Tb927.11.11830,"40S ribosomal protein S17, putative",6,8.7934,0.9931399999999999,4235400,6.626894432279327,-0.009930990357293733,0.9441568290823111,0,0.0,,,,
Tb927.11.16030,proteasome regulatory non-ATP-ase subunit 7,10,22.796,0.9927299999999999,14958000,7.174873528887417,-0.010526704049699418,1.357858648301793,0,0.0,0.032926963,13.54686006,i,red
Tb927.6.4320,"Protein of unknown function (DUF2817), putative",3,3.9217,0.99272,335170,5.525265139380899,-0.010541236725323368,0.5934743681875005,1,1.0,1.115534022,14.11740305,ii,red
Tb927.4.1700,"CK1/TTBK protein kinase, putative",3,13.48,0.99266,2165900,6.335638401296343,-0.010628435853429602,1.129689892199301,0,0.0,,,,
Tb927.6.1730,"hypothetical protein, conserved",14,96.56700000000001,0.99249,11312000,7.053539396452824,-0.010875528675181774,1.9848287395995028,1,0.0,-0.020413609,11.00432188,i,red
Tb927.11.11570,"Translation initiation factor eIF-2B subunit epsilon, putative",2,4.6772,0.9924200000000001,2816500,6.449709755571369,-0.0109772850801613,0.6699859410094842,0,0.0,0.321581807,13.32237061,i,red
Tb927.7.2500,proteasome regulatory ATPase subunit 1,15,34.01,0.9919399999999999,12677000,7.103016490328315,-0.011675236694921933,1.5316066319327222,0,0.0,0.153872085,13.36517901,i,red
Tb927.5.4260,"histone H4, putative",4,12.787,0.99174,3629100,6.559798935367775,-0.011966149552999291,1.1067686651768058,0,0.0,,,,
Tb927.9.5210,"glutaminyl-tRNA synthetase, putative",12,24.701,0.99165,3680300,6.56588322167194,-0.012097079479810473,1.3927145356762956,0,0.0,0.409689628,14.332234900000001,i,red
Tb927.4.1850,"hypothetical protein, conserved",6,18.396,0.99164,2576900,6.411097565508278,-0.012111627982963422,1.264723400902,0,0.0,-0.12537458,16.44166992,i,red
Tb927.9.5860,tryparedoxin peroxidase,6,18.387999999999998,0.9916200000000001,24447000,7.388225572523698,-0.012140725429408796,1.264534495078272,0,0.0,,,,
Tb11.1420,hypothetical protein,2,4.6504,0.9915299999999999,744650,5.871952193841888,-0.01227167120130639,0.6674903099483317,0,0.0,,,,
Tb927.5.2530,RNA cytidine acetyltransferase,4,5.3663,0.9915299999999999,904340,5.956331740611275,-0.01227167120130639,0.7296749480046967,0,0.0,0.070526721,12.88575153,i,red
Tb927.5.1100,peroxisome targeting signal 1 receptor,9,38.218,0.99131,10027000,7.0011710149414,-0.012591810910307432,1.582267956091819,0,0.0,1.679246904,16.18093829,ii,gray
Tb927.7.320,"hypothetical protein, conserved",3,20.809,0.9908399999999999,424590,5.627969761389186,-0.013275983835591424,1.3182512102011996,0,0.0,0.375220259,13.42134072,i,red
Tb927.7.580,"GTP-binding protein, putative",3,5.4434,0.9907299999999999,585670,5.76765297856417,-0.013436156279321267,0.7358702489615548,0,0.0,,,,
Tb927.10.8920,"ras-like small GTPase, putative",7,17.666,0.9905700000000001,4039400,6.606316861140107,-0.013669166128454426,1.2471382261008872,0,0.0,0.057878205999999995,14.70697417,i,red
Tb927.6.2400,Gamma-tubulin complex component 4,3,16.065,0.9900700000000001,550700,5.740915076481283,-0.014397564561049648,1.205880729887537,0,0.0,-0.09696173,11.31420274,i,red
Tb927.10.3380,"60S acidic ribosomal protein P2, putative",3,7.8988,0.9900399999999999,3926000,6.593950295263987,-0.014441280163950763,0.8975611174975855,0,0.0,,,,
Tb927.10.11400,"WD domain, G-beta repeat, putative",2,10.257,0.9898100000000001,667500,5.8244512700366124,-0.014776477134324208,1.0110203555162571,0,0.0,-0.001154618,15.19256472,i,red
Tb927.11.15910,iron superoxide dismutase,2,2.8462,0.98979,537940,5.730733838636553,-0.014805628377826886,0.45426541431627665,0,0.0,,,,
Tb927.10.13990,"hypothetical protein, conserved",3,13.884,0.98946,917450,5.9625824050050005,-0.015286708956737937,1.1425146049993744,0,0.0,-0.124565911,13.68667229,i,red
Tb927.9.2060,"ADP-ribosylation factor family, putative",5,11.367,0.9892,811470,5.909272468616605,-0.015665855159511608,1.0556458599946557,0,0.0,0.195725548,13.77254432,i,red
Tb927.8.1590,"ubiquitin-protein ligase, putative",5,18.812,0.9891399999999999,388440,5.5893239454501975,-0.01575336458911417,1.2744349700740418,0,0.0,0.197811198,15.44596441,i,red
Tb927.6.1260,"proteasome beta-1 subunit, putative",2,2.4457,0.98913,284320,5.453807410461226,-0.01576795001012237,0.38840318355263526,0,0.0,0.290778251,13.17387564,i,red
Tb927.9.15470,"kinesin, putative",5,9.5128,0.9889399999999999,795370,5.9005692061116575,-0.016045101029663583,0.9783083661034789,0,0.0,0.268091694,17.63352094,i,red
Tb927.10.15720,proteasome regulatory non-ATP-ase subunit 9,12,43.273999999999994,0.9886799999999999,15674000,7.195179842431903,-0.016424446619607402,1.636227040741543,0,0.0,0.11429139,14.81478266,i,red
Tb927.9.3860,"Dyggve-Melchior-Clausen syndrome protein, putative",2,1.4754,0.98865,481320,5.682433908029272,-0.016468223683860507,0.1689097791223608,0,2.0,0.381061828,12.03440495,i,red
Tb927.1.3910,"TPR repeat, putative",11,80.593,0.98831,4911600,6.691222990692895,-0.01696445660586029,1.9062973222840789,0,0.0,,,,
Tb927.10.2720,"hypothetical protein, conserved",5,16.409000000000002,0.9879899999999999,2160300,6.334514065640564,-0.01743165532783487,1.215082115013175,0,0.0,,,,
Tb927.11.8780,"hypothetical protein, conserved",2,3.2727,0.98793,203580,5.308735110028762,-0.01751927193425605,0.5149061964732999,0,0.0,,,,
Tb927.10.12130,"Ubiquitin family, putative",2,6.07,0.9877100000000001,386250,5.586868492432891,-0.017840578356789837,0.7831886910752576,0,0.0,0.018546715,13.02514782,i,red
Tb927.2.5910,"40S ribosomal protein S13, putative",5,10.937000000000001,0.98769,6215900,6.793504019017194,-0.017869791580257442,1.0388982121145327,0,0.0,,,,
Tb927.10.3990,DHH1,13,80.227,0.98729,12865000,7.109409790546366,-0.018454180307481093,1.9043205525439464,0,0.0,-0.015581683999999998,18.261433399999998,i,red
Tb927.8.2230,"Checkpoint protein HUS1, putative",2,7.5641,0.98724,699460,5.8447628835512395,-0.01852724554534515,0.8787572617331704,0,0.0,,,,
Tb927.8.1500,"hypothetical protein, conserved",5,35.376,0.9872299999999999,7534900,6.877077492916559,-0.01854185903697491,1.5487087252346388,0,0.0,0.058900387,15.93150142,i,red
Tb927.11.8220,aurora B kinase,2,3.3134,0.98716,4187000,6.62190296089123,-0.01864415762327691,0.5202738679092969,0,0.0,,,,
Tb927.7.1640,"ras-like small GTPase, putative",6,13.827,0.9868,1864000,6.270445908017963,-0.019170379249326304,1.1407279628441829,1,0.0,,,,
Tb927.11.3600,"40S ribosomal protein S4, putative",19,65.71,0.98644,104120000,8.017534159437199,-0.019696792884243936,1.8176314671905154,0,0.0,,,,
Tb927.10.470,"choline dehydrogenase, putative",3,7.1413,0.98501,554050,5.743548959212632,-0.021789723742535017,0.8537772778035015,0,1.0,0.5892720220000001,15.05522138,i,red
Tb927.8.4540,"PAB1-binding protein , putative",4,23.284000000000002,0.98472,1760600,6.245660697520259,-0.022214534823120465,1.367057590612843,0,0.0,0.023091319,14.65587272,i,red
Tb927.9.13990,"RNA-binding protein, putative",14,110.67,0.9844,198120000,8.29692831931042,-0.022683437091289494,2.044029909946466,0,0.0,0.024047517,15.43012262,i,red
Tb927.6.3890,"replication factor C, subunit 2, putative",4,32.287,0.9842299999999999,2264400,6.354953146212556,-0.022932603422759528,1.5090276937017817,0,0.0,0.453441827,13.193515900000001,i,red
Tb927.7.2450,"hypothetical protein, conserved",3,56.363,0.9842200000000001,1009300,6.004020273253242,-0.022947261606009076,1.750994100987553,0,0.0,0.048012888,13.71836444,i,red
Tb927.4.2850,"hypothetical protein, conserved",5,7.1668,0.9840200000000001,1334100,6.125188384168597,-0.02324045655090487,0.8553252850181198,0,0.0,0.25124811399999997,13.98811097,i,red
Tb927.10.15370,"DNA-directed RNA polymerases I and III subunit RPAC1, putative",5,16.365,0.98375,2984800,6.474915236032773,-0.023636364267238287,1.2139160096440231,0,0.0,0.181845957,13.75710975,i,red
Tb927.8.1340,"60S ribosomal protein L7a, putative",11,35.51,0.9837100000000001,12419000,7.094086627083193,-0.023695026503465104,1.5503506723016154,0,0.0,,,,
Tb927.10.3940,"40S ribosomal protein S3A, putative",10,51.711999999999996,0.98334,36791000,7.565741592358979,-0.024237765296504947,1.7135913347584733,0,0.0,-0.170695612,16.00493858,i,red
Tb927.10.2290,"chaperone protein DnaJ, putative",8,33.45,0.9832700000000001,9423900,6.97423066903061,-0.024340468580739988,1.524396122103842,0,0.0,0.31450259199999997,14.42511922,i,red
Tb927.11.760,"protein phosphatase 2C, putative",10,50.43899999999999,0.9831700000000001,9305100,6.968721044765531,-0.02448720024223309,1.7027664676951157,0,0.0,1.6478174319999999,14.99796346,ii,green
Tb927.11.1820,"translation initiation factor eIF2B delta subunit, putative",12,73.425,0.983,7034600,6.84723940770799,-0.024736678321506448,1.8658439551948378,0,0.0,0.48566192399999997,11.91303448,i,red
Tb927.9.8680,"cytochrome c oxidase assembly factor, putative",2,4.1107,0.9827100000000001,3055800,6.485124926559822,-0.025162358167356555,0.6139157830078625,0,1.0,,,,
Tb927.7.1610,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative",9,16.021,0.98245,3939300,6.595419056052439,-0.02554410897932081,1.2046896204203605,0,0.0,,,,
Tb927.10.7550,"hypothetical protein, conserved",2,4.1756,0.9822,449670,5.652893914321198,-0.025911272354139817,0.6207188889134801,0,0.0,0.177854025,9.847166127000001,i,red
Tb927.11.3490,"hypothetical protein, conserved",12,93.16799999999999,0.98165,9381100,6.972253765449507,-0.026719360846880487,1.96926677276395,0,0.0,0.065186584,16.60476626,i,red
Tb927.3.4990,"oxidoreductase, putative",2,4.9773,0.98159,843390,5.92602844731844,-0.026807543343651513,0.6969938180432025,0,0.0,,,,
Tb927.10.11180,"Ubiquitin-like modifier-activating enzyme ATG7, putative",4,10.466,0.9811700000000001,1560000,6.193124598354461,-0.027424971787701292,1.0197807304036464,0,0.0,0.1945191,11.38588986,i,red
Tb927.1.4680,Kinetochore interacting protein 6,5,28.719,0.9808600000000001,2896400,6.461858538808528,-0.027880862336161005,1.4581693136328353,0,0.0,0.298423712,12.76455466,i,red
Tb927.9.4450,hypothetical protein,2,2.9225,0.97956,737840,5.867962195629719,-0.029794231744820772,0.4657545198338777,0,0.0,,,,
Tb927.11.14220,"hypothetical protein, conserved",10,57.076,0.97934,25931000,7.413819265173045,-0.030118283927504933,1.7564535292849597,0,0.0,0.018171416,14.27237166,i,red
Tb927.4.2720,ATP dependent DEAD-box helicase,6,80.869,0.97909,4508500,6.654032074011051,-0.030486613418149282,1.9077820727981756,0,0.0,,,,
Tb927.10.10700,splicing factor Prp31,4,8.7282,0.97898,680710,5.8329621306735255,-0.030648708189699645,0.9409246892188304,0,0.0,-0.144759686,13.153914499999999,i,red
Tb927.3.4490,"protein farnesyltransferase alpha subunit, putative",2,2.9736,0.9788100000000001,808550,5.907706881450425,-0.030899254119107166,0.47328254808766945,0,0.0,0.538746408,15.65812604,i,red
Tb927.11.1890,"Serine-threonine kinase receptor-associated protein, putative",5,11.082,0.97846,1981700,6.29703790937936,-0.0314152210216739,1.044618145823885,0,0.0,-0.021028307000000003,13.60878502,i,red
Tb927.6.4960,Zinc finger CCCH domain-containing protein 47,2,4.3005,0.97844,523390,5.718825420660936,-0.0314447104190052,0.6335189520021658,0,0.0,,,,
Tb927.10.14550,ATP-dependent RNA helicase HEL67,23,217.4,0.97825,111200000,8.046104787246039,-0.0317248897612929,2.3372595397502756,0,0.0,0.021655586,17.69086368,i,red
Tb927.4.5200,Nucleoporin NUP62,2,4.2912,0.9782200000000001,478730,5.6800906437472864,-0.031769133579219955,0.6325787561715048,0,0.0,0.071111036,15.3946805,i,red
Tb927.9.7550,"adenylosuccinate lyase, putative",6,43.27,0.97815,2406400,6.381367818911548,-0.03187237443131389,1.6361868951987244,0,0.0,-0.155582207,13.81538287,i,red
Tb927.11.14130,"ribosomal protein L18, putative",3,7.1202,0.97749,1158900,6.0640459628644825,-0.03284615157141802,0.8524921927487208,0,0.0,-0.093058827,17.18736449,i,red
Tb927.11.7210,"Eukaryotic translation initiation factor 2-alpha kinase 1, putative",15,46.6,0.97739,25664000,7.40932434660407,-0.032993750916866044,1.6683859166900001,0,0.0,,,,
Tb927.10.15310,"hypothetical protein, conserved",6,12.792,0.9767899999999999,732210,5.864635655869143,-0.03387966424289948,1.1069384507381783,0,0.0,-0.161593016,12.88468668,i,red
Tb927.10.9100,"hypothetical protein, conserved",3,9.2124,0.97678,576550,5.760836976474582,-0.033894434074959706,0.9643727866544728,0,0.0,,,,
Tb927.11.14020,nuclear RNA binding domain 2,10,42.156000000000006,0.97665,8122500,6.90968972001702,-0.03408645565299669,1.6248593958396504,0,0.0,-0.134688786,17.00656876,i,red
Tb927.3.4500,"Fumarate hydratase class I, cytosolic",22,144.16,0.9761799999999999,31385000,7.496722132986729,-0.03478090082468116,2.158844773634988,0,0.0,-0.333421834,17.45076144,i,red
Tb927.5.1580,zinc finger CCCH domain containing protein 13,4,64.308,0.9759899999999999,2537900,6.404474505739853,-0.03506172888641191,1.8082650030912368,0,0.0,0.19698466399999998,11.54400459,i,red
Tb927.10.12620,"Protein of unknown function (DUF3648), putative",6,22.539,0.9759899999999999,3695100,6.5676261961437055,-0.03506172888641191,1.35293464355942,0,0.0,,,,
Tb927.6.1680,mitochondrial RNA binding protein 1,2,5.8922,0.97549,563390,5.7508091341240855,-0.035801011416828885,0.7702774797561721,0,0.0,,,,
Tb927.4.1340,"cleavage and polyadenylation specificity factor subunit, putative",3,2.142,0.9753799999999999,370690,5.569010870347347,-0.03596370442524671,0.3308194664958368,0,0.0,0.140163595,14.136298499999999,i,red
Tb927.10.9650,Nucleoporin NUP152,6,25.186,0.97536,2375500,6.375755034755224,-0.035993286943489695,1.4011591990237895,0,0.0,-0.009087851999999999,15.868055400000001,i,red
Tb927.3.4760,dynamin-1-like protein,17,62.84,0.9753200000000001,3395600,6.530916524909873,-0.036052453799810105,1.7982361763679358,0,0.0,0.552189809,16.49015725,i,red
Tb927.5.950,"monothiol glutaredoxin, putative",3,62.325,0.9749899999999999,1436000,6.157154439906281,-0.03654067297321029,1.794662287175811,0,0.0,0.329161784,15.04033693,i,red
Tb927.6.4550,"hypothetical protein, conserved",9,21.255,0.97478,3395500,6.530903734802764,-0.03685144394594871,1.3274611093031417,0,0.0,-0.23733652600000002,11.17088871,i,red
Tb927.10.11390,"60S ribosomal protein L6, putative",6,51.974,0.97352,7832600,6.893905948293092,-0.0387174769028314,1.7157861420889349,0,0.0,0.052877822000000005,17.82092728,i,red
Tb927.4.4280,"hypothetical protein, conserved",2,6.5948,0.9734299999999999,4563600,6.659307571459207,-0.038850857373591,0.8192016292662433,0,0.0,,,,
Tb927.5.1640,"hypothetical protein, conserved",18,136.37,0.9731799999999999,72124000,7.858079804708084,-0.03922142339575792,2.1347188405003945,0,0.0,,,,
Tb927.6.4510,"hypothetical protein, conserved",2,4.2068,0.97309,662520,5.821198993187763,-0.03935485046782135,0.6239518652470715,0,0.0,,,,
Tb927.11.11460,Mitochondrial import receptor subunit ATOM69,16,64.96,0.97306,19633000,7.292986666584101,-0.039399328900861,1.8126460162331188,0,0.0,0.35914803700000003,17.25521722,i,red
Tb927.1.1560,"vesicular-fusion protein nsf, putative",9,44.504,0.97296,6213200,6.793315333574228,-0.039547600248756566,1.6483990469327716,0,0.0,0.085380275,15.36317065,i,red
Tb927.6.670,ribosomal RNA processing protein 45,2,4.0813,0.9723299999999999,374060,5.572941269523877,-0.04048206031130431,0.6107985191927677,0,0.0,,,,
Tb927.10.8430,"40S ribosomal protein S12, putative",5,12.985,0.9722299999999999,3929400,6.594326240812445,-0.0406304429831849,1.1134419539653215,0,0.0,-0.09863048099999999,17.29078599,i,red
Tb927.11.11620,"hypothetical protein, conserved",1,1.3345,0.9714700000000001,3880400,6.588876495913499,-0.04175865030628286,0.12531857812352648,0,0.0,,,,
Tb927.7.4970,"glutamine synthetase, putative",17,126.75,0.97105,734060000,8.865731559376487,-0.04238251201850783,2.1029479680053735,0,0.0,0.282261867,15.69441206,i,red
Tb927.8.7980,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative",7,38.094,0.97073,1131900,6.053808059920658,-0.042858016367366865,1.5808565774579957,1,14.0,,,,
Tb927.11.5860,"protein kinase, putative",4,8.0449,0.9707,1024000,6.010299956639812,-0.04290260293626719,0.9055206500859982,0,0.0,,,,
Tb927.10.3700,"AMP-activated protein kinase, gamma regulatory subunit",5,9.4309,0.97065,535800,5.72900270927219,-0.04297691694668302,0.9745531398616978,0,0.0,-0.11855901199999999,14.14377184,i,red
Tb927.6.4090,"chaperonin HSP60, mitochondrial precursor, putative",12,31.711,0.96995,8224200,6.915093663159011,-0.04401771522806244,1.5012099376320756,0,0.0,-0.003209212,16.88682058,i,red
Tb927.7.4140,"ribosomal protein L21, putative",2,4.7616,0.96988,1135900,6.055340099544181,-0.04412183636538487,0.6777529095297659,0,0.0,,,,
Tb927.10.3520,protease regulatory ATPase subunit 4,15,77.445,0.96916,20940000,7.3209766773428235,-0.045193233012364206,1.8889933841029038,0,0.0,-0.067024637,14.26195841,i,red
Tb927.10.6710,"hypothetical protein, conserved",3,4.9931,0.96915,563880,5.7511866910705765,-0.045208119124914944,0.6983702640349401,0,0.0,0.360471455,11.17905812,i,red
Tb927.7.3270,"hypothetical protein, conserved",2,2.9836,0.9686799999999999,406350,5.60890026408885,-0.045907939730967864,0.47474059847989203,1,0.0,-0.008218969,13.61039502,i,red
Tb927.10.7290,Flagellar Member 2,8,35.653,0.9682299999999999,5940700,6.773837621450204,-0.04657829899400099,1.5520960791704652,0,0.0,0.181924001,15.51982097,i,red
Tb927.10.11660,"hypothetical protein, conserved",4,12.991,0.96798,1175800,6.070333455853063,-0.04695085544420683,1.1136425827717398,0,0.0,0.252357362,16.2766815,i,red
Tb927.9.8780,"tRNA nucleotidyltransferase, putative",3,8.0683,0.9675,1023300,6.01000297412706,-0.04766643363031436,0.9067820380189522,0,0.0,,,,
Tb927.2.5610,Present in the outer mitochondrial membrane proteome 22B,12,52.273999999999994,0.9671200000000001,2951900,6.47010164102912,-0.04823318485028323,1.718285733529195,0,0.0,,,,
Tb927.10.7200,"TPR repeat, putative",3,6.289,0.9666,332860,5.522261608845393,-0.0490091001217244,0.7985815947285477,0,0.0,,,,
Tb927.11.6430,"hypothetical protein, conserved",11,61.663000000000004,0.9659200000000001,6079400,6.783860719149809,-0.05002438862408701,1.7900246500004724,0,0.0,0.22817633199999998,13.83057825,i,red
Tb927.11.13180,Present in the outer mitochondrial membrane proteome 10,3,7.4669,0.9656399999999999,1357600,6.132771829309619,-0.050442656360298835,0.8731403351050064,1,1.0,0.49733801299999997,16.78484628,i,red
Tb927.3.1930,"pre-mRNA splicing factor PRP17, putative",2,5.0926,0.9654200000000001,380080,5.579875017411149,-0.0507713803878988,0.7069395657078993,0,0.0,,,,
Tb927.10.6090,"tRNA pseudouridine synthase A, putative",7,30.180999999999997,0.9653700000000001,3054800,6.484982781930561,-0.0508461008412475,1.4797336253430498,1,0.0,,,,
Tb927.11.9140,mitochondrial RNA binding complex 1 subunit,2,10.51,0.9653200000000001,970180,5.98685231751828,-0.05092082516473865,1.0216027160282422,1,0.0,,,,
Tb927.10.9970,"hypothetical protein, conserved",6,18.974,0.96436,2421200,6.384030665240514,-0.0523562832236024,1.2781588962446635,1,0.0,-0.003620242,14.73016094,i,red
Tb927.10.6370,"60S ribosomal proteins L37, putative",1,8.6398,0.9633299999999999,3664800,6.564050278768027,-0.05389800002820187,0.936503689249529,0,0.0,,,,
Tb927.10.9330,"hypothetical protein, conserved",8,22.451,0.9630799999999999,3429200,6.535192815054697,-0.05427245174122971,1.3512356898742957,0,0.0,,,,
Tb927.3.2220,eukaryotic translation initiation factor 3 subunit j,3,9.1252,0.9625799999999999,241260,5.382485323486555,-0.05502164686046711,0.9602423918073634,0,0.0,,,,
Tb927.11.10740,"vacuolar sorting-associated protein-like, putative",1,2.305,0.96234,340780,5.532474098581412,-0.055381398758319884,0.362670929725667,0,0.0,0.29854101899999996,12.67429162,i,red
Tb927.3.4840,"ubiquitin carboxyl-terminal hydrolase, putative",5,24.299,0.96204,3158100,6.499425877654731,-0.05583121481936067,1.38558840102966,0,0.0,0.055269005,14.44861055,i,red
Tb927.9.15360,"40S ribosomal protein S6, putative",4,38.591,0.9610299999999999,44064000,7.64408391857683,-0.05734662728513054,1.586486032493526,0,0.0,-0.183663075,18.53568064,i,red
Tb927.7.3080,Kinetochore interacting protein 4,6,23.651999999999997,0.9606600000000001,2451700,6.389467327055369,-0.05790217700618326,1.373867870327068,0,0.0,-0.090081002,11.76413869,i,red
Tb927.9.4350,"hypothetical protein, conserved",3,6.2131,0.9605799999999999,1196200,6.077803798076088,-0.05802232399806152,0.7933083436499232,0,0.0,0.367564888,13.958472,i,red
Tb927.11.1360,"zinc-finger of a C2HC-type, putative",5,12.875,0.96034,1020100,6.008642747565285,-0.05838282502008728,1.1097472377132287,0,0.0,0.044908801,12.53379648,i,red
Tb927.1.1080,"TFIIH basal transcription factor subunit, putative",4,28.016,0.96025,272290,5.435031691929144,-0.058518036131021876,1.447406128739371,0,0.0,,,,
Tb927.7.2680,"zinc finger protein family member, putative",19,91.265,0.96,34217000,7.534241929794221,-0.058893689053568565,1.9603042581351497,0,0.0,0.020573382,14.63805389,i,red
Tb927.10.8200,"Ribosomal protein L1p/L10e family, putative",3,23.36,0.95972,859330,5.9341599736766035,-0.05931453648372854,1.368472838440362,0,0.0,-0.278634877,15.58183538,i,red
Tb927.11.5220,"chaperone protein DnaJ, putative",3,10.425999999999998,0.95972,364140,5.561268387874111,-0.05931453648372854,1.0181177205910001,1,1.0,1.353030225,14.27535332,ii,gray
Tb927.7.6800,"Alpha/beta hydrolase family, putative",3,19.264,0.9584299999999999,1612200,6.207418916816812,-0.061255027981606584,1.2847464695777304,0,0.0,,,,
Tb927.7.5480,dihydrofolate reductase-thymidylate synthase,5,28.305,0.95842,3270800,6.514653989080068,-0.0612700807508987,1.4518631592206126,0,0.0,0.157949154,11.66061274,i,red
Tb927.10.14710,"40S ribosomal protein S2, putative",8,36.996,0.9583299999999999,15726000,7.1966182713302445,-0.06140556274257799,1.568154770774133,0,0.0,,,,
Tb927.10.14700,"hypothetical protein, conserved",5,13.741,0.95829,37726000,7.576640760408554,-0.06146578104526067,1.1380183396142631,0,0.0,0.09660329699999999,14.92531912,i,red
Tb927.10.8170,Nucleoporin NUP144,11,38.213,0.9582700000000001,5393600,6.731878735176896,-0.06149589113919845,1.582211134320218,0,0.0,0.09793416,16.84299788,i,red
Tb927.8.2640,"ubiquitin-activating enzyme E1, putative",4,16.649,0.95809,1903400,6.27953006497544,-0.06176691026725768,1.2213881533063446,0,0.0,-0.006690532,16.0820617,i,red
Tb927.9.13610,"helicase, putative",3,18.355,0.9578899999999999,781160,5.892739996745825,-0.062068102356137446,1.2637543888400056,0,0.0,0.018491749,13.02230056,i,red
Tb927.11.5880,"hypothetical protein, conserved",2,2.9358,0.95742,797980,5.901992006640848,-0.06277615137465449,0.4677264661435819,0,0.0,0.164990898,13.95265878,i,red
Tb927.5.1110,"60S ribosomal protein L8, putative",5,10.809000000000001,0.95736,27010000,7.431524584187451,-0.06286656562849227,1.033785516842231,0,0.0,,,,
Tb927.5.1610,"60S ribosomal protein L13a, putative",5,29.283,0.9570200000000001,16655000,7.221544637027195,-0.06337902012452706,1.4666155674923718,0,0.0,,,,
Tb927.4.1870,"Serine/threonine-protein phosphatase 2A catalytic subunit, putative",2,3.3621,0.95689,545770,5.737009659599659,-0.06357500672327424,0.526610626653219,0,0.0,,,,
Tb927.7.7430,"ATP synthase F1, alpha subunit",16,49.82,0.9567200000000001,18499000,7.267148252391121,-0.06383133707020612,1.6974037232004877,1,0.0,,,,
Tb927.7.7300,"ATP-dependent DEAD/H RNA helicase, putative",3,4.2235,0.9565799999999999,435360,5.638848524435683,-0.06404246685234723,0.6256724985186637,0,0.0,0.073683154,13.02809292,i,red
Tb927.7.1750,"60S ribosomal protein L7, putative",8,24.953000000000003,0.9564799999999999,21084000,7.32395300754292,-0.06419329275871742,1.397122766597578,0,0.0,,,,
Tb927.11.13007,ubiquitin-60S ribosomal protein L40,2,7.4343,0.9557700000000001,4157000,6.618780024506215,-0.06526461034386609,0.8712400824142323,0,0.0,,,,
Tb927.4.2060,Flagellum attachment zone protein 8,5,25.057,0.9557,1602400,6.20477093628552,-0.06537027630033682,1.3989290729854347,0,0.0,0.301185072,14.50012064,i,red
Tb927.1.1380,"serine/threonine protein phosphatase 2A regulatory subunit, putative",10,31.801,0.95555,4840800,6.684917139924371,-0.06559672941382551,1.5024407768288828,0,0.0,0.198354566,14.43686776,i,red
